pass_id	figure_id	chapter	chapter_anchor	selected_rank	asset_id	asset_type	figure_title	caption	alt_text	source_note	source_ids	rights_status	rights_stage	publication_decision	manifest_status	source_file	source_file_exists	source_sha256	render_embed_file	render_embed_file_exists	render_embed_sha256	i0257_render_status	fallback_action	claim_boundary	proof_gate	fail_closed_status	previous_manifest_status	previous_fail_closed_status	i0261_repair_action	i0261_replacement_reason	i0261_previous_asset_id	i0261_replacement_asset_id
I-0261	F17.04	CH17	ch17-fig04	069	A-0067	svg_diagram	Figure 17.4 - Memorization and Contamination Blocker Map. Duplication, benchmark contamination, memorization, extraction, and blocker families are separated.	Figure 17.4 - Memorization and Contamination Blocker Map. Duplication, benchmark contamination, memorization, extraction, and blocker families are separated.	F17.04: Memorization and Contamination Blocker Map. Shows memorization blocker map. Source and blocker notes remain required at placement.	Source IDs: S-0160;S-0161;S-0162; Asset source: Generated Chapter 17 memorization/contamination blocker map; Creator/org: Codex	S-0160;S-0161;S-0162	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter17-memorization-contamination-blocker-map.svg	yes	f698e8e3be12689fdbd348494eaa3f9ede0ed81e8366c0d5714663bcd052e767		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0067	A-0067
I-0261	F18.01	CH18	ch18-fig01	070	A-0060	svg_diagram	Figure 18.1 - RAG Evidence Conveyor. Retrieval, ranking, context packing, generation, citation, and audit gates with failure labels.	Figure 18.1 - RAG Evidence Conveyor. Retrieval, ranking, context packing, generation, citation, and audit gates with failure labels.	F18.01: RAG Evidence Conveyor. Shows RAG evidence conveyor. Source and blocker notes remain required at placement.	Source IDs: S-0038; Asset source: Generated Chapter 18 RAG evidence conveyor; Creator/org: Codex	S-0038	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter18-rag-evidence-conveyor.svg	yes	df7878a84a6321df824d0a3f0011b6889380c07b337d67515912db7d32cc96a0		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0060	A-0060
I-0261	F18.02	CH18	ch18-fig02	071	A-0061	svg_diagram	Figure 18.2 - Function-Call Boundary. The model proposes typed calls; application validation, permissions, execution, and logging decide what happens.	Figure 18.2 - Function-Call Boundary. The model proposes typed calls; application validation, permissions, execution, and logging decide what happens.	F18.02: Function-Call Boundary. Shows function-call boundary. Source and blocker notes remain required at placement.	Source IDs: S-0134;S-0044; Asset source: Generated Chapter 18 function-call boundary; Creator/org: Codex	S-0134;S-0044	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter18-function-call-boundary.svg	yes	71c3d56c2eb407f91b20269ab89c4924bfbd15a1d1fb9c086871280f10f34411		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0061	A-0061
I-0261	F18.03	CH18	ch18-fig03	072	A-0062	svg_diagram	Figure 18.3 - Agent Loop as Harness. Plan, act, observe, gate, context, and review form a bounded system loop.	Figure 18.3 - Agent Loop as Harness. Plan, act, observe, gate, context, and review form a bounded system loop.	F18.03: Agent Loop as Harness. Shows agent loop as harness. Source and blocker notes remain required at placement.	Source IDs: S-0135;S-0136;S-0055;S-0109; Asset source: Generated Chapter 18 agent-loop harness; Creator/org: Codex	S-0135;S-0136;S-0055;S-0109	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter18-agent-loop-harness.svg	yes	d449f908e1a0c9bc1d47c37078c1ce8b71b8a7071876da687297f93455bc1709		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0062	A-0062
I-0261	F18.04	CH18	ch18-fig04	073	A-0063	svg_diagram	Figure 18.4 - Prompt Injection Boundary. Untrusted retrieved content tries to cross from data into instruction before a tool action.	Figure 18.4 - Prompt Injection Boundary. Untrusted retrieved content tries to cross from data into instruction before a tool action.	F18.04: Prompt Injection Boundary. Shows prompt-injection boundary. Source and blocker notes remain required at placement.	Source IDs: S-0137; Asset source: Generated Chapter 18 prompt-injection boundary; Creator/org: Codex	S-0137	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter18-prompt-injection-boundary.svg	yes	53d9a3725ca3f8d96b10e8d9131ad576aaea76d4bb219e9ab861667388febf6d		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0063	A-0063
I-0261	F18.05	CH18	ch18-fig05	074	A-0260-003	source_excerpt_card_svg	Release notes are product archaeology	Figure 12/18.x - ChatGPT Tool Surface. Private-use screenshot slot for plugins, GPTs, or tool-access product packaging.	F18.05: ChatGPT Tool Surface. Shows ChatGPT tools/GPTs surface. Source and blocker notes remain required at placement.	Source IDs: SNAP-20260525-014; Asset source: OpenAI ChatGPT release notes source surface; Creator/org: Codex	SNAP-20260525-014	available_lightweight_replacement	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/source_cards/i0260/sc-0260-003-release-notes-are-product-archaeology.svg	yes	09d11e362c10ba7dc6311760d2da445baa1aae71ec1dcb329ba74304cac3207e		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original lightweight SVG generated from local source-surface ledger; paraphrase-first, quote fragment <=4 words, no raw screenshot/page reproduced; publication still needs final placement and rights/source-note review.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	acquisition_ready	blocked_missing_source_file_permission-needed	replace_with_source_card	Release-note product archaeology card replaces the unresolved ChatGPT tool-surface screenshot.	A-0124	A-0260-003
I-0291	F19.01	CH19	ch19-fig01	075	A-0288-006	source_surface_paper_report_excerpt	Figure 19.01 - Code Llama Paper Page As Code-Model Lineage	Code Llama page-one render anchors code models as a visible open-foundation-model source surface; it does not prove developer replacement, production correctness, or current benchmark rank.	Private-use page render of Code Llama: Open Foundation Models for Code page 1 for Code Llama: Open Foundation Models for Code.	Private-use source surface PAPER-0288-006 from https://arxiv.org/pdf/2308.12950; source file assets/source_media/i0288_pdfs/code-llama-open-foundation-models-for-code.pdf sha256 05ed05d2d76c420b6af4a1afe6e1dec99939ccf62c5a0c0a258b09cbe1889346; page 1 render assets/source_surfaces/i0288/paper-0288-006-code-llama-open-foundation-models-for-code-p1.png sha256 f8c9ec995d6dc97a9c603a8ae6e0a9937bc0b8c3d10744cb56794f9ec00c2596; fallback/card assets/papers/i0288_cards/paper-0288-006-code-llama-open-foundation-models-for-code.svg sha256 d85271bbbc5831f82c185ba509b9d41116ae0e84ac28062f74439d2c8ebfd004.	PAPER-0288-006;A-0288-006;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0288/paper-0288-006-code-llama-open-foundation-models-for-code-p1.png	yes	f8c9ec995d6dc97a9c603a8ae6e0a9937bc0b8c3d10744cb56794f9ec00c2596		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove developer replacement, production correctness, or current benchmark rank.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Adds a primary code-model paper surface before the coding-agent chapters.	A-0090	A-0288-006
I-0261	F19.02	CH19	ch19-fig02	076	A-0091	svg_diagram	Figure 19.2 - The Assistant Entered At The Cursor. Copilot-style assistance is mapped through editor context, suggestion, human review, tests, and repository integration.	Figure 19.2 - The Assistant Entered At The Cursor. Copilot-style assistance is mapped through editor context, suggestion, human review, tests, and repository integration.	F19.02: The Assistant Entered At The Cursor. Shows assistant at cursor. Source and blocker notes remain required at placement.	Source IDs: S-0070;S-0132; Asset source: Generated Chapter 19 editor-to-repository workflow; Creator/org: Codex	S-0070;S-0132	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter19-editor-to-repository-workflow.svg	yes	d61600247a83982240f9cbbc8152aa4aa07b1a90528cbb642118fb0128fea0b3		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0091	A-0091
I-0261	F19.03	CH19	ch19-fig03	077	A-0092	svg_diagram	Figure 19.3 - Coding Scores Need A Harness Story. HumanEval-style functions, AlphaCode contest systems, SWE-bench repository repair, and LiveCodeBench contamination-aware tasks are separated before comparison.	Figure 19.3 - Coding Scores Need A Harness Story. HumanEval-style functions, AlphaCode contest systems, SWE-bench repository repair, and LiveCodeBench contamination-aware tasks are separated before comparison.	F19.03: Coding Scores Need A Harness Story. Shows coding score harness. Source and blocker notes remain required at placement.	Source IDs: S-0052;S-0054;S-0053;S-0035;S-0037;C-0013; Asset source: Generated Chapter 19 coding benchmark ladder; Creator/org: Codex	S-0052;S-0054;S-0053;S-0035;S-0037;C-0013	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter19-benchmark-ladder.svg	yes	5c0492af7da698c1aee7bf4b23055480108ebabb567e6716f19682df62bdff33		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0092	A-0092
I-0261	F19.04	CH19	ch19-fig04	078	A-0093	svg_diagram	Figure 19.4 - The Repository Became The Prompt. Files, docs, issues, errors, tests, and instructions feed a coding model while review and responsibility remain external gates.	Figure 19.4 - The Repository Became The Prompt. Files, docs, issues, errors, tests, and instructions feed a coding model while review and responsibility remain external gates.	F19.04: The Repository Became The Prompt. Shows repository as prompt. Source and blocker notes remain required at placement.	Source IDs: S-0035;S-0037;S-0053;manuscript/20-claude-code-industrialized-pair-programming.md; Asset source: Generated Chapter 19 repository-as-prompt schematic; Creator/org: Codex	S-0035;S-0037;S-0053;manuscript/20-claude-code-industrialized-pair-programming.md	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter19-repository-as-prompt.svg	yes	2f95044fae7f4a734403747074eaa5a5bf8c507870d4b6b50b60717fecaac4a5		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0093	A-0093
I-0261	F19.05	CH19	ch19-fig05	079	A-0260-020	source_excerpt_card_svg	Copilot entered as pair-programming rhetoric	Figure 19.x - GitHub Copilot Coding Surface. Private-use screenshot slot for AI assistance inside developer workflow.	F19.05: GitHub Copilot Coding Surface. Shows GitHub Copilot surface. Source and blocker notes remain required at placement.	Source IDs: S-0132 local capture; Asset source: GitHub Copilot AI pair programmer source surface; Creator/org: Codex	S-0132 local capture	available_lightweight_replacement	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/source_cards/i0260/sc-0260-020-copilot-entered-as-pair-programming-rhetoric.svg	yes	8a74849b745fca1349a499e82e26ccead85c4540e41db1ec947d491b0d39261d		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original lightweight SVG generated from local source-surface ledger; paraphrase-first, quote fragment <=4 words, no raw screenshot/page reproduced; publication still needs final placement and rights/source-note review.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	acquisition_ready	blocked_missing_source_file_permission-needed	replace_with_source_card	Copilot launch-positioning card replaces the unresolved coding-surface screenshot.	A-0127	A-0260-020
I-0261	F20.01	CH20	ch20-fig01	080	A-0032	svg_diagram	Figure 20.1 - Coding Agent Harness Loop. A model score or workflow result is produced by an issue, repository context, scaffold, tools, tests, retries, and review.	Figure 20.1 - Coding Agent Harness Loop. A model score or workflow result is produced by an issue, repository context, scaffold, tools, tests, retries, and review.	F20.01: Coding Agent Harness Loop. Shows coding-agent harness loop. Source and blocker notes remain required at placement.	Source IDs: S-0035;S-0037;S-0022;S-0050;C-0013; Asset source: Generated Chapter 20 coding-agent harness loop; Creator/org: Codex	S-0035;S-0037;S-0022;S-0050;C-0013	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter20-coding-agent-harness-loop.svg	yes	1b6502d470c19f35857b846ee41bc82f5816d2ebdc2bda95b822bf82c9e4c88f		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0032	A-0032
I-0291	F20.02	CH20	ch20-fig02	081	A-0285-013	source_surface_paper_report_excerpt	Figure 20.02 - SWE-bench Paper Page As Harness Evidence	SWE-bench page-one render makes coding-agent evaluation a visible benchmark-harness surface; it does not prove developer replacement or production productivity.	Private-use page render of SWE-bench: Can Language Models Resolve Real-World GitHub Issues? page 1 for SWE-bench paper surface.	Private-use source surface PAPER-0285-013 from https://arxiv.org/pdf/2310.06770; source file assets/source_media/i0285_pdfs/swe-bench-can-language-models-resolve-real-world-github-issues.pdf sha256 f7e8e1df64129742b8199a21a042734519a823a1dafd6f48f8f3ddcfb48ee296; page 1 render assets/source_surfaces/i0285/paper-0285-013-swe-bench-can-language-models-resolve-real-world-github-issues-p1.png sha256 2d9fdc266c9dde195924c7a12ab0054ecc134e6426dcb93ebaf752dcecc36d00; fallback/card assets/papers/i0285_cards/paper-0285-013-swe-bench-can-language-models-resolve-real-world-github-issues.svg sha256 5182bb2b22abeafe7a38f5fa1a28dc5fc482139cac4762c867fb32271eea398b.	PAPER-0285-013;A-0285-013;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0285/paper-0285-013-swe-bench-can-language-models-resolve-real-world-github-issues-p1.png	yes	2d9fdc266c9dde195924c7a12ab0054ecc134e6426dcb93ebaf752dcecc36d00		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove developer replacement or production productivity.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Replaces an abstract benchmark matrix with the benchmark paper surface.	A-0033	A-0285-013
I-0291	F20.03	CH20	ch20-fig03	082	A-0285-014	source_surface_paper_report_excerpt	Figure 20.03 - Toolformer Paper Page As Tool-Use Lineage	Toolformer page-one render gives tool-use chapters a primary research source surface; it does not prove autonomous reliability or current agent capability.	Private-use page render of Toolformer: Language Models Can Teach Themselves to Use Tools page 1 for Toolformer paper surface.	Private-use source surface PAPER-0285-014 from https://arxiv.org/pdf/2302.04761; source file assets/source_media/i0285_pdfs/toolformer-language-models-can-teach-themselves-to-use-tools.pdf sha256 6d7483d94653008e40c2058a1c22441c92e3713dae278b6361e8efc447c99522; page 1 render assets/source_surfaces/i0285/paper-0285-014-toolformer-language-models-can-teach-themselves-to-use-tools-p1.png sha256 9f067a45ff641775dec84ae095dc54831c1cfe3f56398f02937038aeb81da44b; fallback/card assets/papers/i0285_cards/paper-0285-014-toolformer-language-models-can-teach-themselves-to-use-tools.svg sha256 aec786eb81beed413d347725af52b6237b56a780c53ff7c7cfee6260124026c1.	PAPER-0285-014;A-0285-014;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0285/paper-0285-014-toolformer-language-models-can-teach-themselves-to-use-tools-p1.png	yes	9f067a45ff641775dec84ae095dc54831c1cfe3f56398f02937038aeb81da44b		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove autonomous reliability or current agent capability.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Turns the tool-call lifecycle slot into a research artifact for tool use.	A-0034	A-0285-014
I-0261	F20.04	CH20	ch20-fig04	083	A-0035	svg_diagram	Figure 20.4 - Productivity Claim Blocker Map. Workflow claims are allowed now; productivity, adoption, revenue, replacement, and enterprise-outcome claims need stronger evidence.	Figure 20.4 - Productivity Claim Blocker Map. Workflow claims are allowed now; productivity, adoption, revenue, replacement, and enterprise-outcome claims need stronger evidence.	F20.04: Productivity Claim Blocker Map. Shows productivity blocker map. Source and blocker notes remain required at placement.	Source IDs: S-0022;S-0035;S-0037;S-0050;C-0013; Asset source: Generated Chapter 20 productivity claim blocker map; Creator/org: Codex	S-0022;S-0035;S-0037;S-0050;C-0013	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter20-productivity-blocker-map.svg	yes	ccbf4ef05570050d5f8e6363bc840934131c34d348826a97735cb43b77e0409f		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0035	A-0035
I-0290	F20.05	CH20	ch20-fig05	084	A-0284-014	real_world_source_image	Figure 20.05 - GitHub Copilot Product Surface	GitHub Copilot source image anchors coding agents as a real developer product surface; it does not prove productivity lift, replacement effects, code quality, revenue, or enterprise adoption.	Private-use source image for GitHub Copilot from GitHub.	Private-use visual acquired in 0284; page https://github.com/features/copilot; asset https://images.ctfassets.net/8aevphvgewt8/5IdZ8KizWhMOGixAmVSw0g/f81f5f263a88eabe5d3e102300d44a88/github-copilot-social-img.png; local assets/private_use_photos/i0284_source_images/github-github-copilot.png; sha256 761c4f30e78e7ea5375f5e511c6b27269956c8121a10325a2c080396ad13a530.	A-0284-014;I-0290	private_use_source_image_from_public_page	private_use_visual_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use	assets/private_use_photos/i0284_source_images/github-github-copilot.png	yes	761c4f30e78e7ea5375f5e511c6b27269956c8121a10325a2c080396ad13a530		no		needs_i0262_render	Use prior source-card or diagram fallback if private-use local visual is unavailable during final render.	Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	I-0290 local file, hash, callout, and manifest proof only; I-0293 render QA and final rights review still required.	pass_private_use_local_file	available	no_empty_callout_ready_for_i0262_render	i0290_replace_with_real_world_visual	Adds a recognizable coding-product screenshot to the agent chapter.	A-0260-019	A-0284-014
I-0261	F21.01	CH21	ch21-fig01	085	A-0078	svg_diagram	Figure 21.1 - Reasoning Adds A New Compute Axis. Training compute, post-training, and test-time compute are shown as separate schematic axes.	Figure 21.1 - Reasoning Adds A New Compute Axis. Training compute, post-training, and test-time compute are shown as separate schematic axes.	F21.01: Reasoning Adds A New Compute Axis. Shows reasoning compute axis. Source and blocker notes remain required at placement.	Source IDs: S-0168;S-0169;S-0170;S-0171;S-0172;S-0173; Asset source: Generated Chapter 21 train-time versus test-time compute axes; Creator/org: Codex	S-0168;S-0169;S-0170;S-0171;S-0172;S-0173	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter21-train-vs-test-time-compute.svg	yes	7b4f65f0136022acc3d7f88e1b92a6c63d461d5cb9425719ae18da02c83a8534		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0078	A-0078
I-0291	F21.02	CH21	ch21-fig02	086	A-0288-005	source_surface_paper_report_excerpt	Figure 21.02 - Chain-of-Thought Paper Page	Chain-of-Thought Prompting page-one render anchors reasoning/test-time prompting in a primary source surface; it does not prove robust reasoning, hidden cognition, or safety.	Private-use page render of Chain-of-Thought Prompting Elicits Reasoning in Large Language Models page 1 for Chain-of-Thought Prompting Elicits Reasoning in Large Language Models.	Private-use source surface PAPER-0288-005 from https://arxiv.org/pdf/2201.11903; source file assets/source_media/i0288_pdfs/chain-of-thought-prompting-elicits-reasoning-in-large-language-models.pdf sha256 7d9f878c23b460e4566aa4ec9201b1abfb3b8faefb2b1356e411cb90fef72a12; page 1 render assets/source_surfaces/i0288/paper-0288-005-chain-of-thought-prompting-elicits-reasoning-in-large-language-models-p1.png sha256 2776552a84ba0f030412cebff7837e34d4808702593da69d063e61a46dbf8b93; fallback/card assets/papers/i0288_cards/paper-0288-005-chain-of-thought-prompting-elicits-reasoning-in-large-language-models.svg sha256 4ab9fc2d9ce92cbfe31bfb50451754e8be0851d812a6694700d2a8fb08a7b47e.	PAPER-0288-005;A-0288-005;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0288/paper-0288-005-chain-of-thought-prompting-elicits-reasoning-in-large-language-models-p1.png	yes	2776552a84ba0f030412cebff7837e34d4808702593da69d063e61a46dbf8b93		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove robust reasoning, hidden cognition, or safety.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Replaces a reasoning loop diagram with the paper surface behind the reasoning beat.	A-0079	A-0288-005
I-0291	F21.03	CH21	ch21-fig03	087	A-0285-012	source_surface_paper_report_excerpt	Figure 21.03 - DeepSeek-R1 Report Page As Reasoning Surface	DeepSeek-R1 report page-one render ties the reasoning score discussion to a primary report surface; it does not prove universal reasoning, safe deployment, or current rank.	Private-use page render of DeepSeek-R1: Incentivizing Reasoning Capability in LLMs page 1 for DeepSeek-R1 reasoning report surface.	Private-use source surface PAPER-0285-012 from https://arxiv.org/pdf/2501.12948; source file assets/source_media/i0285_pdfs/deepseek-r1-incentivizing-reasoning-capability-in-llms.pdf sha256 b191b0a365a64b4ab2791d117069ed17a2933d03554a662ced58b37df52018f4; page 1 render assets/source_surfaces/i0285/paper-0285-012-deepseek-r1-incentivizing-reasoning-capability-in-llms-p1.png sha256 77334130a85a847212e8b334e398df8aae3f1e9a15db4be22a3ef59eafe7fed7; fallback/card assets/papers/i0285_cards/paper-0285-012-deepseek-r1-incentivizing-reasoning-capability-in-llms.svg sha256 112514c345969a1fbb1e4c9343bcdec8685f55522d9a87c4941604ff1be43fba.	PAPER-0285-012;A-0285-012;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0285/paper-0285-012-deepseek-r1-incentivizing-reasoning-capability-in-llms-p1.png	yes	77334130a85a847212e8b334e398df8aae3f1e9a15db4be22a3ef59eafe7fed7		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove universal reasoning, safe deployment, or current rank.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Adds a modern reasoning-report page while preserving benchmark and deployment caveats.	A-0080	A-0285-012
I-0261	F21.04	CH21	ch21-fig04	088	A-0081	svg_diagram	Figure 21.4 - How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes.	Figure 21.4 - How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes.	F21.04: How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes.. Shows thinking cost tradeoff. Source and blocker notes remain required at placement.	Source IDs: S-0168;S-0169;S-0119;S-0029;S-0031;S-0135; Asset source: Generated Chapter 21 reasoning-budget routing map; Creator/org: Codex	S-0168;S-0169;S-0119;S-0029;S-0031;S-0135	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter21-reasoning-budget-routing-map.svg	yes	3b76e66f4a2de0c2b1d6d5855c5be9c25f68a891bd4cce58e1fc41c3721ff5af		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0081	A-0081
