pass_id	inventory_id	visual_family	visual_category	asset_id	pdf_page	title	has_source	has_private_use_status	has_blocked_claims	boundary_verdict	missing_boundary_terms	blocked_claims
I-0303	FI-0337	logo_people_strip	logo	A-0287-039	619	Go	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0338	logo_people_strip	logo	A-0287-040	619	Rust	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0339	logo_people_strip	logo	A-0287-041	619	Node.js	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0340	logo_people_strip	logo	A-0287-042	619	TypeScript	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0341	logo_people_strip	logo	A-0287-043	619	JavaScript	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0342	logo_people_strip	logo	A-0287-044	619	Vite	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0343	logo_people_strip	logo	A-0287-029	621	OpenTelemetry	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0344	logo_people_strip	logo	A-0287-030	621	Ray	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0345	logo_people_strip	logo	A-0287-031	621	Dask	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0346	logo_people_strip	logo	A-0287-047	621	PostgreSQL	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0347	logo_people_strip	logo	A-0287-048	621	Redis	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0348	logo_people_strip	logo	A-0287-049	621	MongoDB	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0349	logo_people_strip	logo	A-0287-050	621	Elastic	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0350	logo_people_strip	logo	A-0284-049	621	Apache	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0351	logo_people_strip	person_image	A-0284-064	623	Geoffrey Hinton	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0352	logo_people_strip	person_image	A-0284-065	623	Yoshua Bengio	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0353	logo_people_strip	person_image	A-0284-063	623	Yann LeCun	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0354	logo_people_strip	person_image	A-0287-051	623	Andrew Ng	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0355	logo_people_strip	person_image	A-0287-064	623	Christopher Manning	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0356	logo_people_strip	person_image	A-0287-053	623	Oriol Vinyals	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0357	logo_people_strip	person_image	A-0287-054	625	Ashish Vaswani	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0358	logo_people_strip	person_image	A-0287-055	625	Noam Shazeer	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0359	logo_people_strip	person_image	A-0287-052	625	Jeff Dean	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0360	logo_people_strip	person_image	A-0287-059	625	Aidan Gomez	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0361	logo_people_strip	person_image	A-0287-065	625	Sebastian Bubeck	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0362	logo_people_strip	person_image	A-0287-063	625	Percy Liang	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0363	logo_people_strip	person_image	A-0284-052	627	Sam Altman	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0364	logo_people_strip	person_image	A-0284-053	627	Ilya Sutskever	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0365	logo_people_strip	person_image	A-0284-056	627	Greg Brockman	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0366	logo_people_strip	person_image	A-0287-056	627	Mira Murati	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0367	logo_people_strip	person_image	A-0287-057	627	Wojciech Zaremba	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0368	logo_people_strip	person_image	A-0287-058	627	John Schulman	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0369	logo_people_strip	person_image	A-0284-054	627	Andrej Karpathy	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0370	logo_people_strip	person_image	A-0284-057	629	Dario Amodei	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0371	logo_people_strip	person_image	A-0284-058	629	Daniela Amodei	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0372	logo_people_strip	person_image	A-0284-060	629	Demis Hassabis	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0373	logo_people_strip	person_image	A-0284-061	629	Sundar Pichai	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0374	logo_people_strip	person_image	A-0284-059	629	Mark Zuckerberg	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0375	logo_people_strip	person_image	A-0284-062	629	Satya Nadella	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0376	logo_people_strip	person_image	A-0284-051	631	Jensen Huang	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0377	logo_people_strip	person_image	A-0284-055	631	Lisa Su	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0378	logo_people_strip	person_image	A-0287-060	631	Arthur Mensch	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0379	logo_people_strip	person_image	A-0287-061	631	Clem Delangue	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0380	logo_people_strip	person_image	A-0287-062	631	Thomas Wolf	yes	yes	yes	pass		Visual identity/profile texture only; does not prove biography, adoption, capability, market position, safety, revenue, deployment, rank, or current product state.
I-0303	FI-0381	source_surface_gallery	paper_report_excerpt	A-0285-001	633	Attention Is All You Need	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0382	source_surface_gallery	paper_report_excerpt	A-0285-002	633	Improving Language Understanding by Generative Pre-Training	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0383	source_surface_gallery	paper_report_excerpt	A-0285-003	633	Language Models are Unsupervised Multitask Learners	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0384	source_surface_gallery	paper_report_excerpt	A-0285-004	633	Language Models are Few-Shot Learners	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0385	source_surface_gallery	paper_report_excerpt	A-0285-005	633	Scaling Laws for Neural Language Models	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0386	source_surface_gallery	paper_report_excerpt	A-0285-006	635	Training language models to follow instructions	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0387	source_surface_gallery	paper_report_excerpt	A-0285-007	635	Constitutional AI	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0388	source_surface_gallery	paper_report_excerpt	A-0285-008	635	Llama 2: Open Foundation and Fine-Tuned Chat Models	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0389	source_surface_gallery	paper_report_excerpt	A-0285-009	635	Gemini: A Family of Highly Capable Multimodal Models	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0390	source_surface_gallery	paper_report_excerpt	A-0285-010	635	Qwen2 Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0391	source_surface_gallery	paper_report_excerpt	A-0285-011	637	DeepSeek-V3 Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0392	source_surface_gallery	paper_report_excerpt	A-0285-012	637	DeepSeek-R1: Incentivizing Reasoning Capability in LLMs	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0393	source_surface_gallery	paper_report_excerpt	A-0285-013	637	SWE-bench: Can Language Models Resolve Real-World GitHub Issues?	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0394	source_surface_gallery	paper_report_excerpt	A-0285-014	637	Toolformer: Language Models Can Teach Themselves to Use Tools	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0395	source_surface_gallery	paper_report_excerpt	A-0285-015	637	Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0396	source_surface_gallery	paper_report_excerpt	A-0288-001	639	BERT: Pre-training of Deep Bidirectional Transformers	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0397	source_surface_gallery	paper_report_excerpt	A-0288-002	639	Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0398	source_surface_gallery	paper_report_excerpt	A-0288-003	639	Training Compute-Optimal Large Language Models	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0399	source_surface_gallery	paper_report_excerpt	A-0288-004	639	PaLM: Scaling Language Modeling with Pathways	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0400	source_surface_gallery	paper_report_excerpt	A-0288-005	639	Chain-of-Thought Prompting Elicits Reasoning in Large Language Models	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0401	source_surface_gallery	paper_report_excerpt	A-0288-006	641	Code Llama: Open Foundation Models for Code	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0402	source_surface_gallery	paper_report_excerpt	A-0288-007	641	Mistral 7B	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0403	source_surface_gallery	paper_report_excerpt	A-0288-008	641	Mixtral of Experts	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0404	source_surface_gallery	paper_report_excerpt	A-0288-009	641	The Llama 3 Herd of Models	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0405	source_surface_gallery	paper_report_excerpt	A-0288-010	641	LiveCodeBench: Holistic and Contamination Free Evaluation	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0406	source_surface_gallery	pdf_presentation_page	A-0285-016	643	GTC 2026 keynote title/opening surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0407	source_surface_gallery	pdf_presentation_page	A-0285-017	643	GTC 2026 AI factory framing	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0408	source_surface_gallery	pdf_presentation_page	A-0285-018	643	GTC 2026 hardware roadmap surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0409	source_surface_gallery	pdf_presentation_page	A-0285-019	643	GTC 2026 rack-scale comparison surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0410	source_surface_gallery	pdf_presentation_page	A-0285-020	643	GTC 2026 inference/economics framing	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0411	source_surface_gallery	pdf_presentation_page	A-0285-021	645	GTC 2026 networking/platform surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0412	source_surface_gallery	pdf_presentation_page	A-0285-022	645	GTC 2026 DSX/factory design surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0413	source_surface_gallery	pdf_presentation_page	A-0285-023	645	GTC 2026 closing/ecosystem surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0414	source_surface_gallery	pdf_presentation_page	A-0285-024	645	GTC 2026 software stack surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0415	source_surface_gallery	pdf_presentation_page	A-0285-025	645	GTC 2026 accelerator system surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0416	source_surface_gallery	pdf_presentation_page	A-0285-026	647	GTC 2026 datacenter/facility surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0417	source_surface_gallery	pdf_report_page	A-0285-027	647	GPT-4 System Card first-page surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0418	source_surface_gallery	pdf_report_page	A-0285-028	647	GPT-4o System Card first-page surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0419	source_surface_gallery	pdf_report_page	A-0285-029	647	GPT-4 Technical Report first-page surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0420	source_surface_gallery	pdf_report_page	A-0285-030	647	Sparks of AGI paper first-page surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0421	source_surface_gallery	pdf_presentation_page	A-0288-011	649	GTC 2026 Blackwell/Rubin transition surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0422	source_surface_gallery	pdf_presentation_page	A-0288-012	649	GTC 2026 NVLink/network fabric surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0423	source_surface_gallery	pdf_presentation_page	A-0288-013	649	GTC 2026 ecosystem partner surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0424	source_surface_gallery	pdf_presentation_page	A-0288-014	649	GTC 2026 datacenter power/cooling surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0425	source_surface_gallery	pdf_presentation_page	A-0288-015	649	GTC 2026 closing roadmap surface	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0426	source_surface_gallery	pdf_technical_report_page	A-0288-016	651	Gemini 1.5 Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0427	source_surface_gallery	pdf_technical_report_page	A-0288-017	651	Qwen3 Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0428	source_surface_gallery	pdf_technical_report_page	A-0288-018	651	GLM-4 Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0429	source_surface_gallery	pdf_technical_report_page	A-0288-019	651	Kimi k1.5 Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0430	source_surface_gallery	pdf_technical_report_page	A-0288-020	651	Nemotron-4 340B Technical Report	yes	yes	yes	pass		Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.
I-0303	FI-0431	chart_data_svg_atlas	svg_diagram	A-0069	653	Figure 1.2 - From Prompt to Answer, One Token at a Time. Human text becomes tokens, context, next-token predictions, and generated answer.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0432	chart_data_svg_atlas	svg_repair_source_card	A-0261-005	653	Fast Power Is A Constraint Stack	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0433	chart_data_svg_atlas	svg_diagram	A-0064	653	Figure 17.1 - Tokenization Ladder. Human text becomes subword pieces, token IDs, context budget, and next-token prediction target.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0434	chart_data_svg_atlas	svg_diagram	A-0066	653	Figure 17.3 - Data Mixture Control Board. Schematic corpus lanes show data mixtures as recipes with open-corpus rows and closed-corpus blockers.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0435	chart_data_svg_atlas	svg_diagram	A-0062	653	Figure 18.3 - Agent Loop as Harness. Plan, act, observe, gate, context, and review form a bounded system loop.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0436	chart_data_svg_atlas	svg_diagram	A-0075	653	Figure 23.2 - Trust Is A Stack. Evidence selection, evidence use, authority, evaluation, permission/action, and audit memory form layered controls.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0437	chart_data_svg_atlas	svg_diagram	A-0014	653	Generated Arena leaderboard methodology flow	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0438	chart_data_svg_atlas	svg_claim_card	A-0028	653	Generated GTC page 50 roadmap card	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0439	chart_data_svg_atlas	svg_diagram	A-0081	653	Generated Chapter 21 reasoning-budget routing map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0440	chart_data_svg_atlas	svg_diagram	A-0092	653	Generated Chapter 19 coding benchmark ladder	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0441	chart_data_svg_atlas	svg_diagram	A-0016	655	Figure 7.x - ChatGPT: From Interface Event To Business Surface. Sourced timeline for ChatGPT launch, Plus, plugins, Enterprise release-note entry, GPTs, and GPT-4o with a blocked adoption/productivity lane.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0442	chart_data_svg_atlas	svg_diagram	A-0094	655	Figure 12.1 - Constitutional AI As Behavior Grammar. Written principles, critique/revision, AI feedback, and evaluation loops can shape assistant behavior, but they do not prove solved alignment or moral guarantees.	yes	yes	yes	bounded_title_risk		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0443	chart_data_svg_atlas	svg_diagram	A-0011	655	Generated RLHF and alignment pipeline visual	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0444	chart_data_svg_atlas	svg_diagram	A-0060	655	Figure 18.1 - RAG Evidence Conveyor. Retrieval, ranking, context packing, generation, citation, and audit gates with failure labels.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0445	chart_data_svg_atlas	svg_diagram	A-0063	655	Figure 18.4 - Prompt Injection Boundary. Untrusted retrieved content tries to cross from data into instruction before a tool action.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0446	chart_data_svg_atlas	svg_diagram	A-0109	655	Figure 24.2 - Five Conversion Gates. Prediction-to-interface, interface-to-product, model-to-platform, compute-to-infrastructure, and fluency-to-trust are shown as overlapping pressures.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
