pass_id	expanded_id	source	asset_id	asset_type	target_categories	file_path	file_exists	sha256	render_file_path	render_sha256	title	caption	story_purpose	source_url_or_path	rights_or_private_use_note	blocked_claims	render_role
I-0295	VX097	supplemental_private_visual_atlas	A-0005	extracted_slide_render	pdf_deck_report_page	assets/gtc_2026/slides/page-045-groq-3-lpx.png	yes	3a4ecdeb22ae798ce802f5eb5b2585f2c28478e341543667a1c9f52457ba6c10	assets\gtc_2026\slides\page-045-groq-3-lpx.png	3a4ecdeb22ae798ce802f5eb5b2585f2c28478e341543667a1c9f52457ba6c10	GTC-2026-Keynote.pdf	"Figure 15.x - GTC 2026 slide for NVIDIA Groq 3 LPX inference compute, including NVIDIA-stated specs and ""Available 2H26."""	Shows roadmap and specialized inference compute in NVIDIA's GTC platform pitch without treating availability or performance claims as shipped fact.	local:GTC-2026-Keynote.pdf	Private-use local render from GTC-2026-Keynote.pdf; PNG is ignored and not committed; hash and dimensions in data/gtc_2026_rendered_pages.tsv; final caption and caveat in data/gtc_2026_slide_captions.tsv.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX098	supplemental_private_visual_atlas	A-0006	extracted_slide_render	pdf_deck_report_page	assets/gtc_2026/slides/page-046-vera-rubin-nvl72.png	yes	8c1e3844853e4f651f5fbf7261a6a8bd52659d703eab549dff2d81467a3e1320	assets\gtc_2026\slides\page-046-vera-rubin-nvl72.png	8c1e3844853e4f651f5fbf7261a6a8bd52659d703eab549dff2d81467a3e1320	GTC-2026-Keynote.pdf	Figure 15.x - NVIDIA announces Vera Rubin NVL72 launch partners with NVIDIA-stated perf-per-watt, NVFP4, HBM4, and NVLink6 claims.	Supports Chapter 15 discussion of rack-scale AI factory systems while preserving partner and performance caveats.	local:GTC-2026-Keynote.pdf	Private-use local render from GTC-2026-Keynote.pdf; PNG is ignored and not committed; hash and dimensions in data/gtc_2026_rendered_pages.tsv; final caption and caveat in data/gtc_2026_slide_captions.tsv.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX099	supplemental_private_visual_atlas	A-0007	extracted_slide_render	pdf_deck_report_page	assets/gtc_2026/slides/page-049-seven-chips-five-racks.png	yes	3ce3b9abb339b10237fb180c24044f14968f18315697e5e861cd899967d78f66	assets\gtc_2026\slides\page-049-seven-chips-five-racks.png	3ce3b9abb339b10237fb180c24044f14968f18315697e5e861cd899967d78f66	GTC-2026-Keynote.pdf	Figure 15.x - NVIDIA compares a one-gigawatt X86-plus-Hopper AI factory with a Vera Rubin system across GPUs, FLOPS, bandwidth, and tokens per second.	Shows NVIDIA's system-level AI factory argument without converting promotional performance ratios into independent facts.	local:GTC-2026-Keynote.pdf	Private-use local render from GTC-2026-Keynote.pdf; PNG is ignored and not committed; hash and dimensions in data/gtc_2026_rendered_pages.tsv; final caption and caveat in data/gtc_2026_slide_captions.tsv.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX100	supplemental_private_visual_atlas	A-0008	extracted_slide_render	pdf_deck_report_page	assets/gtc_2026/slides/page-050-roadmap.png	yes	e5e1e3552ab514fd44de1c80100514dfc12ae89d8a2579c5ea9ba8762b13cde8	assets\gtc_2026\slides\page-050-roadmap.png	e5e1e3552ab514fd44de1c80100514dfc12ae89d8a2579c5ea9ba8762b13cde8	GTC-2026-Keynote.pdf	Figure 15.x - NVIDIA's 2024-2026-2028 roadmap links Blackwell, Rubin, Feynman, Vera, BlueField, Spectrum, ConnectX, NVLink, and rack-scale systems.	Provides a cutoff-bounded roadmap visual that must distinguish future roadmap items from happened facts.	local:GTC-2026-Keynote.pdf	Private-use local render from GTC-2026-Keynote.pdf; PNG is ignored and not committed; hash and dimensions in data/gtc_2026_rendered_pages.tsv; final caption and caveat in data/gtc_2026_slide_captions.tsv.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX101	supplemental_private_visual_atlas	A-0009	extracted_slide_render	pdf_deck_report_page	assets/gtc_2026/slides/page-051-dsx-ai-factory.png	yes	98f9add0157e7acf94a171fd4ce8ac09493a419c63274b48f4432430918496cc	assets\gtc_2026\slides\page-051-dsx-ai-factory.png	98f9add0157e7acf94a171fd4ce8ac09493a419c63274b48f4432430918496cc	GTC-2026-Keynote.pdf	Figure 15.x - NVIDIA presents DSX as an AI Factory Platform spanning chips, systems, facilities, software, reference designs, simulation, cooling, and power.	Supports AI factory reference-design discussion in Chapters 15 and 16 without implying customer deployment or facility performance.	local:GTC-2026-Keynote.pdf	Private-use local render from GTC-2026-Keynote.pdf; PNG is ignored and not committed; hash and dimensions in data/gtc_2026_rendered_pages.tsv; final caption and caveat in data/gtc_2026_slide_captions.tsv.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX102	supplemental_private_visual_atlas	A-0145	extracted_slide_render	pdf_deck_report_page	assets/gtc_2026/slides/page-032-token-economics.png	yes	6d3602649be6901169cf3f767ba78257c4bceaa75070b3c73d1fa43a2ee1a053	assets\gtc_2026\slides\page-032-token-economics.png	6d3602649be6901169cf3f767ba78257c4bceaa75070b3c73d1fa43a2ee1a053	GTC-2026-Keynote.pdf	Figure 15/22.x candidate - NVIDIA frames inference throughput per megawatt, interactivity, service tiers, and model classes as AI-factory economics.	Provides a private-use source surface for the token-economics chart backlog while keeping exact axes and company-result claims blocked.	local:GTC-2026-Keynote.pdf	Private-use local render from GTC-2026-Keynote.pdf; PNG is ignored and not committed; hash and dimensions in data/gtc_2026_rendered_pages.tsv; no exact TPS/MW, company-result, cost-per-token, energy-per-token, or model-rank claim is allowed without extraction.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX103	supplemental_private_visual_atlas	A-0285-016	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-001-gtc-2026-keynote-title-opening-surface.svg	yes	f72f0e674a75c7b87b0d0da046bbaf06f6e85a37e1c1fe1ae3eb1d56e4732a89	rendered\full_book_i0295\expanded_rasters\VX103_pdf-0285-001-gtc-2026-keynote-title-opening-surface.png	2a13bda4e9d240fc4fa8bd5d865a490001773afdfbaaec00e0945676bf9406f2	GTC 2026 keynote title/opening surface	I-0285 source-surface card for GTC 2026 keynote title/opening surface.	GTC opening/title page as NVIDIA source surface.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash b7ad56fa1baddbc4768b9871f902aee05b1cf815251b42993860ff213d50bc40; blocked claims: Does not prove independent industry consensus.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX104	supplemental_private_visual_atlas	A-0285-020	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-005-gtc-2026-inference-economics-framing.svg	yes	4eaec2d1e3aae202ac7f510a51b84fb69af08332eb61fff189b5bd76627ef0b3	rendered\full_book_i0295\expanded_rasters\VX104_pdf-0285-005-gtc-2026-inference-economics-framing.png	0a86124c310e05cbe76413fe75f98b745807493400ce53de18137bc4d734c803	GTC 2026 inference/economics framing	I-0285 source-surface card for GTC 2026 inference/economics framing.	Inference compute framing for token-economics prose.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 34a90816dcdbe2f86d05a8a42902ce7c8fc80dc5d22b72d406c0986d7504b9f5; blocked claims: Does not prove margins, price-quality, or real workload mix.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX105	supplemental_private_visual_atlas	A-0285-021	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-006-gtc-2026-networking-platform-surface.svg	yes	7e6659cf09a3a0a6b04272b94bc9b1ed4525e47637d85b03de29d35a79336da4	rendered\full_book_i0295\expanded_rasters\VX105_pdf-0285-006-gtc-2026-networking-platform-surface.png	e288e2ce155a6d24be187799c90c5926089d2d4c2326e1d678742b31dce60d8d	GTC 2026 networking/platform surface	I-0285 source-surface card for GTC 2026 networking/platform surface.	Networking/platform layer for AI factory stack.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash c5ae89be4aac08ddf8e60eaa0f4a93c660b22d86a77c5d376f2fd72cfe370c3b; blocked claims: Does not prove deployed cluster design or procurement status.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX106	supplemental_private_visual_atlas	A-0285-022	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-007-gtc-2026-dsx-factory-design-surface.svg	yes	2d8d7420ea0373ade5bd6f6982e006e6fae9830bb52237fe0f73efd834494d73	rendered\full_book_i0295\expanded_rasters\VX106_pdf-0285-007-gtc-2026-dsx-factory-design-surface.png	49a98a9aecad7bbb4446d35d3085aa89a222b0ade27d0d798cfdd57f75584a34	GTC 2026 DSX/factory design surface	I-0285 source-surface card for GTC 2026 DSX/factory design surface.	Reference-design surface for infrastructure chapter.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash d1f6189e4cb5e76af9b07b0610cba5d89899c435fbc9f5e4b07b076fb6b0342e; blocked claims: Blueprint language is not proof of built facilities.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX107	supplemental_private_visual_atlas	A-0285-023	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-008-gtc-2026-closing-ecosystem-surface.svg	yes	a8353dfc56f160443d8f7572d00117e3b78b9daf24b2ed0dafa2c12d267b4e4f	rendered\full_book_i0295\expanded_rasters\VX107_pdf-0285-008-gtc-2026-closing-ecosystem-surface.png	2c1555133e8ee3352f331129905b3293d7b70981f227d2424c4d4a9ee43b3611	GTC 2026 closing/ecosystem surface	I-0285 source-surface card for GTC 2026 closing/ecosystem surface.	Ecosystem/closing page as staged source-actor evidence.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash ca72b8bc551d94d7dfcf7377a6b25e0c7e9233ac78beabdbc12a84005391464c; blocked claims: Does not prove partner outcomes or market adoption.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX108	supplemental_private_visual_atlas	A-0285-024	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-009-gtc-2026-software-stack-surface.svg	yes	377e9c139097e84b9fda0c3dbb36dcac7cf5fab73067d00eaee50364bca198ce	rendered\full_book_i0295\expanded_rasters\VX108_pdf-0285-009-gtc-2026-software-stack-surface.png	02352f873ea75ad3f25fdce5b913bbb501204eb988ec8d2fa4dc97d53aa34dee	GTC 2026 software stack surface	I-0285 source-surface card for GTC 2026 software stack surface.	Software/platform layer for CUDA and AI-stack narration.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 592f272c5e25bc58ebced5eb143711f947dcbaa5ba685adc160296acb2626b58; blocked claims: Does not prove independent developer adoption or workload share.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX109	supplemental_private_visual_atlas	A-0285-025	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-010-gtc-2026-accelerator-system-surface.svg	yes	57f8dde793cc7dac67733b71e4d77e80695475e575594e434a3b40b53335e7c5	rendered\full_book_i0295\expanded_rasters\VX109_pdf-0285-010-gtc-2026-accelerator-system-surface.png	9e7f4a8e30acbe0214f0182f7cf75405b718ae282a0adc0b3840d8441a299a21	GTC 2026 accelerator system surface	I-0285 source-surface card for GTC 2026 accelerator system surface.	Accelerator/system page for hardware-to-token visual texture.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 1bb52f12bbc693072f4fa37ad1a84a59f6e3bda84f2c3d360f4391e6c1b042dc; blocked claims: Does not prove delivered capacity, utilization, or non-vendor performance.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX110	supplemental_private_visual_atlas	A-0285-026	pdf_presentation_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-011-gtc-2026-datacenter-facility-surface.svg	yes	7252b1ce633b9495f737a5e6724a0f8620843f593207df6ee9e6b91e98c96e32	rendered\full_book_i0295\expanded_rasters\VX110_pdf-0285-011-gtc-2026-datacenter-facility-surface.png	27c9a32b3e67a9381055759451b91ed0f362e9bbae246330af9ac0f747cd344a	GTC 2026 datacenter/facility surface	I-0285 source-surface card for GTC 2026 datacenter/facility surface.	Facility/datacenter page for power and infrastructure chapters.	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 850054ab89d836be716a0fa6290ef8e05684b1cbc04df71a85ace0de74714381; blocked claims: Does not prove site-level deployment, grid impact, or economics.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX111	supplemental_private_visual_atlas	A-0285-027	pdf_report_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-012-gpt-4-system-card-first-page-surface.svg	yes	6ad6775954b5665a85199a616b247d20fa100d4b555c55dc9368417b04d436d7	rendered\full_book_i0295\expanded_rasters\VX111_pdf-0285-012-gpt-4-system-card-first-page-surface.png	3421181e33d0ec0628e12da54701ea9d8d9271a76e18f32b0f5ccb4d5111344e	GPT-4 System Card first-page surface	I-0285 source-surface card for GPT-4 System Card first-page surface.	System-card page for alignment/product-risk disclosure.	https://cdn.openai.com/papers/gpt-4-system-card.pdf	private_use_source_surface_page_render; source page render hash b9d5d0497173ce802eb5a8cd39759338884bfedf3706dcfec07b58c16a010be9; blocked claims: Does not prove mitigations worked or deployed safety.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX112	supplemental_private_visual_atlas	A-0285-028	pdf_report_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-013-gpt-4o-system-card-first-page-surface.svg	yes	dbaf740f029a73b47ddcdc6ffed641be90fc343e875560c19de8b87f4bb8daac	rendered\full_book_i0295\expanded_rasters\VX112_pdf-0285-013-gpt-4o-system-card-first-page-surface.png	e83c57ec50940859c430d47f60c92cf4151445ba508544fb8f190ce86dd1b3ce	GPT-4o System Card first-page surface	I-0285 source-surface card for GPT-4o System Card first-page surface.	Later system-card page showing safety-documentation continuity.	https://cdn.openai.com/gpt-4o-system-card.pdf	private_use_source_surface_page_render; source page render hash afceaf9e26bb6ba58d1086610753f44503c67ff661b46707eb1c971c929692f3; blocked claims: Does not prove safety, model rank, or current behavior.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX113	supplemental_private_visual_atlas	A-0285-029	pdf_report_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-014-gpt-4-technical-report-first-page-surface.svg	yes	c0f53772b234a0ccf0776187d6e2c273662313a060651bc9133977ef31ede4bf	rendered\full_book_i0295\expanded_rasters\VX113_pdf-0285-014-gpt-4-technical-report-first-page-surface.png	9d6101446938512e2ac1b41d113389a2902ded09f8e6454dd277f2d8139496c9	GPT-4 Technical Report first-page surface	I-0285 source-surface card for GPT-4 Technical Report first-page surface.	GPT-4 report surface for frontier-model transition.	https://arxiv.org/pdf/2303.08774	private_use_source_surface_page_render; source page render hash 2c06fcecfb0b155de132088eb5b532b9a5e4a69608b4b0e9873866f7ec57c520; blocked claims: Does not prove hidden architecture, current capability, or benchmark crown.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX114	supplemental_private_visual_atlas	A-0285-030	pdf_report_page	pdf_deck_report_page	assets/papers/i0285_cards/pdf-0285-015-sparks-of-agi-paper-first-page-surface.svg	yes	9e93f594ea25eec0a71c9a16d2d323a4e06c93712f858283a8ee2f697948dc57	rendered\full_book_i0295\expanded_rasters\VX114_pdf-0285-015-sparks-of-agi-paper-first-page-surface.png	f24c87897a8bc9e279c81a43dea4b2e06d968ed482edaced9ae356c28a40177a	Sparks of AGI paper first-page surface	I-0285 source-surface card for Sparks of AGI paper first-page surface.	A historically important evaluation/claim surface for GPT-4 discourse.	https://arxiv.org/pdf/2303.12712	private_use_source_surface_page_render; source page render hash e1038191da7d3e43139564aed2b53cffe86b8a4a09f884d2f1c5b9a779315ca7; blocked claims: Does not prove AGI, mind, or robust general intelligence.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_pdf_deck_report_page
I-0295	VX115	supplemental_private_visual_atlas	A-0283-003	model_card_screenshot_probe_source_html	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0283/model-card-screenshot-probe-i0283.html	yes	519598a5220d2ebfd4402ed9ac713156e97c05f9f66dfcc795479a86250523f9	assets\model_cards\i0283\model-card-screenshot-probe-i0283.html	519598a5220d2ebfd4402ed9ac713156e97c05f9f66dfcc795479a86250523f9	I-0283 local model-card screenshot surface	Local model-card-style page used to prove screenshot and PDF embedding route.	Toolchain proof for future Hugging Face/model-card/docs screenshots.	local generated HTML	Generated local HTML; screenshot PNG is ignored; no real model-card facts promoted.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX116	supplemental_private_visual_atlas	A-0286-001	model_card	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-001-hugging-face-gpt-2-model-card.svg	yes	03276959c0e0dc318814e11d56bb172ae41f17cb3d4a22b174dcaa1ac3ce7dfc	rendered\full_book_i0295\expanded_rasters\VX116_mcs-0286-001-hugging-face-gpt-2-model-card.png	175e7d59f3f1ce877d6f393da812b6a0623bd98f0ca653347550acd3d7d6394d	Hugging Face GPT-2 model card	I-0286 source-surface card for Hugging Face GPT-2 model card.	Chapter 5 GPT-2 model-card surface	https://huggingface.co/openai-community/gpt2	private_use_model_card_repo_docs_screenshot; screenshot hash 89c086ee029e830cae183760e37d5740a1ef4f89d7cc409ca67a3f98b7836d67; blocked claims: Model card/repo page only; does not prove current rank, safety, or production use.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX117	supplemental_private_visual_atlas	A-0286-002	repo_surface	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-002-openai-gpt-2-github-repo.svg	yes	b88ab8ae1b1db424a34c646576b1efe870a4f7141fe89706d280b52dfd8386c6	rendered\full_book_i0295\expanded_rasters\VX117_mcs-0286-002-openai-gpt-2-github-repo.png	565e352f6314c4dd828ea14fbc97678de58bd119fc3d1d2019527bcab08767b9	OpenAI GPT-2 GitHub repo	I-0286 source-surface card for OpenAI GPT-2 GitHub repo.	Chapter 5 release/repo source surface	https://github.com/openai/gpt-2	private_use_model_card_repo_docs_screenshot; screenshot hash 54786b57ae82e345449dc014672cc0805c49006f0cbd1043063c1a334448da04; blocked claims: Repository surface does not prove misuse prevalence, current maintenance, or broad adoption.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX118	supplemental_private_visual_atlas	A-0286-003	model_card	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-003-hugging-face-bloom-model-card.svg	yes	2103c941af9452f42ed9af560799a6e7d764a4fe957f3e16be83f18a944e4e9e	rendered\full_book_i0295\expanded_rasters\VX118_mcs-0286-003-hugging-face-bloom-model-card.png	5f4e5fc06eeda0b1ca22180bb91a664c54ac854a3179352bb84c477a9ba732a8	Hugging Face BLOOM model card	I-0286 source-surface card for Hugging Face BLOOM model card.	Open model/model-card era surface	https://huggingface.co/bigscience/bloom	private_use_model_card_repo_docs_screenshot; screenshot hash 34bb81e90d83311e4cde1aef0117ee2a0113a4dd148a2f83f51dcf668aae4eb2; blocked claims: Does not prove quality superiority, current deployment, or complete transparency.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX119	supplemental_private_visual_atlas	A-0286-005	model_card	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-005-hugging-face-mistral-7b-model-card.svg	yes	715cf63916add3f5eb6d462517cde8b80722c58e19a7f927be5775aad2f5572a	rendered\full_book_i0295\expanded_rasters\VX119_mcs-0286-005-hugging-face-mistral-7b-model-card.png	1b8f35b32869c75a845d728ea6e87689999b8313e9f6cbe9a8859269c92b81a1	Hugging Face Mistral 7B model card	I-0286 source-surface card for Hugging Face Mistral 7B model card.	European frontier/open-model surface	https://huggingface.co/mistralai/Mistral-7B-v0.1	private_use_model_card_repo_docs_screenshot; screenshot hash 57dabf06f4ce6b8563b99b6299de20cc17e33ac0ffa6249b2a55410c6d73315f; blocked claims: Does not prove broad superiority or current availability.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX120	supplemental_private_visual_atlas	A-0286-006	model_card	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-006-hugging-face-qwen2-model-card.svg	yes	b7fbd5251bc49f106109d8f81242a031ea9df9b36eef56b247d6afcfe72efbd2	rendered\full_book_i0295\expanded_rasters\VX120_mcs-0286-006-hugging-face-qwen2-model-card.png	d6040bbbc3789a39728b2aeb798d288117d184cc6be8d5ad143587cbc7cdac49	Hugging Face Qwen2 model card	I-0286 source-surface card for Hugging Face Qwen2 model card.	Qwen/open-model source surface	https://huggingface.co/Qwen/Qwen2-7B-Instruct	private_use_model_card_repo_docs_screenshot; screenshot hash b173ca99783c81e93e11ebe185e733ef7c7f403eb830abcae54e53d82bd5a32c; blocked claims: Does not support Qwen3.5/3.6 or live leaderboard claims.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX121	supplemental_private_visual_atlas	A-0286-007	model_card	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-007-hugging-face-deepseek-r1-model-card.svg	yes	a97d6241aabcaf5c6506593d35047292a31c1eb6e97637121941d0bb053fa824	rendered\full_book_i0295\expanded_rasters\VX121_mcs-0286-007-hugging-face-deepseek-r1-model-card.png	fef93e18983ff1b5840c40490f1c2cce25a5de934b2e9ba205f0c1b357c35b68	Hugging Face DeepSeek-R1 model card	I-0286 source-surface card for Hugging Face DeepSeek-R1 model card.	DeepSeek reasoning model-card surface	https://huggingface.co/deepseek-ai/DeepSeek-R1	private_use_model_card_repo_docs_screenshot; screenshot hash 006e151312f15fe184e28961a9903929a88788f43b2915305b24a9e50f0306b2; blocked claims: Does not prove universal reasoning, production safety, or current rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX122	supplemental_private_visual_atlas	A-0286-010	documentation_surface	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0286_cards/mcs-0286-010-openai-api-model-docs-surface.svg	yes	5c71ff203e9edf7fc474da0e15ae744d04fcd0a193acf18d05c42cf03af944f8	rendered\full_book_i0295\expanded_rasters\VX122_mcs-0286-010-openai-api-model-docs-surface.png	6fc0a41b74b6f62294e6befed295cbc37e8edc45f4687efdf657239920248b60	OpenAI API model docs surface	I-0286 source-surface card for OpenAI API model docs surface.	Provider documentation surface for model/version language	https://platform.openai.com/docs/models	private_use_model_card_repo_docs_screenshot; screenshot hash 86c90bfe55e68ed14f8abb8a70ff1e9084ca463b140201b9d0274a295edb0e92; blocked claims: Mutable docs do not prove cutoff-day pricing, ranking, or stable availability.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX123	supplemental_private_visual_atlas	A-0289-003	documentation_surface	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0289_cards/mcs-0289-004-anthropic-claude-model-docs.svg	yes	307351928711d530900a084a7d50e9c2c8c6cd2127e08427dbdc3535082e4757	rendered\full_book_i0295\expanded_rasters\VX123_mcs-0289-004-anthropic-claude-model-docs.png	5bc597d42e5690534780ad794207b5b7e47b306ebc5d8ebf1caebc02107d2551	Anthropic Claude model docs	I-0289 source-surface completion card for Anthropic Claude model docs.	Claude model/version documentation surface for provider-model language.	https://docs.anthropic.com/en/docs/about-claude/models/overview	private_use_model_card_repo_docs_screenshot; screenshot hash fff767f9594f8bdf16ea49398d0d39ee3173f61aa7d44e5d495c72bee71d0a93; blocked claims: Mutable docs do not prove cutoff-day availability, pricing, rank, or stable behavior.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
I-0295	VX124	supplemental_private_visual_atlas	A-0289-005	documentation_surface	model_card_hf_benchmark_repo_docs_surface	assets/model_cards/i0289_cards/mcs-0289-006-mistral-model-docs.svg	yes	a0187b53eab08424ba5edcc7fe39c1f5df3301ad962b3e8d124233ece68c7d19	rendered\full_book_i0295\expanded_rasters\VX124_mcs-0289-006-mistral-model-docs.png	a42743c5af9ee1f9ae509cb98e109a98443bac025b5eb280611f7716ce7e7f1d	Mistral model docs	I-0289 source-surface completion card for Mistral model docs.	Mistral model documentation surface for European frontier-lab coverage.	https://docs.mistral.ai/getting-started/models/models_overview/	private_use_model_card_repo_docs_screenshot; screenshot hash df4d35a014f18674aa068446b8b298efe3ece9344e033988fc6fcdb1254d6eef; blocked claims: Mutable docs do not prove current superiority, deployment, or complete model lineage.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_model_card_hf_benchmark_repo_docs_surface
