pass_id	note_id	chapter	chapter_title	source_ids	source_count	origin	anchor_excerpt	note_placeholder
I-0249	N15.007	15	GTC 2026: The AI Factory Sells Itself	S-0001	1	body_or_heading_cue	GTC keynotes are built partly out of products and partly out of time. The 2026 deck linked Blackwell, Rubin, Feynman, Vera, BlueField, Spectrum, ConnectX, NVLink, and rack-scale systems into a cadence. The page 50 roadma	N15.007: source IDs S-0001. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.008	15	GTC 2026: The AI Factory Sells Itself	S-0010;S-0065;S-0067	3	body_or_heading_cue	The prose has to keep that distinction visible. Vera Rubin material can be discussed as an announcement and roadmap known by the cutoff, supported by NVIDIA's own GTC and investor materials. S-0010 Vera CPU and BlueField	N15.008: source IDs S-0010, S-0065, S-0067. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.009	15	GTC 2026: The AI Factory Sells Itself	S-0001;S-0010	2	body_or_heading_cue	The Vera Rubin material is where the AI factory pitch becomes most concrete. NVIDIA was not merely naming a GPU. It was selling a rack-scale future: GPUs, CPUs, memory, NVLink, networking, storage movement, software, and	N15.009: source IDs S-0001, S-0010. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.010	15	GTC 2026: The AI Factory Sells Itself	S-0039;S-0040	2	body_or_heading_cue	That promise had real technical logic. H100 and Blackwell materials had already made clear that NVIDIA's story was tensor cores, memory bandwidth, interconnect, software libraries, and system integration, not only raw ar	N15.010: source IDs S-0039, S-0040. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.011	15	GTC 2026: The AI Factory Sells Itself	S-0001	1	body_or_heading_cue	The page 49 system comparison is the most dangerous kind of slide: vivid, quantitative, and perfect for a narrative. NVIDIA compared a one-gigawatt X86-plus-Hopper AI factory with a Vera Rubin system across GPU count, AI	N15.011: source IDs S-0001. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.012	15	GTC 2026: The AI Factory Sells Itself	S-0001;S-0066	2	body_or_heading_cue	This is where A-0009 and A-0029 belong. NVIDIA presented DSX as an AI Factory Platform spanning chips, systems, facilities, libraries, APIs, software, reference designs, methodologies, simulation, cooling, and power. The	N15.012: source IDs S-0001, S-0066. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.013	15	GTC 2026: The AI Factory Sells Itself	S-0001	1	list_or_apparatus_item	- NVIDIA framed AI factories as industrial infrastructure for the AI era. S-0001	N15.013: source IDs S-0001. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.014	15	GTC 2026: The AI Factory Sells Itself	S-0001	1	list_or_apparatus_item	- NVIDIA presented inference, tokens, and compute economics as central to the AI factory thesis. S-0001	N15.014: source IDs S-0001. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.015	15	GTC 2026: The AI Factory Sells Itself	S-0010;S-0065;S-0066;S-0067	4	list_or_apparatus_item	- NVIDIA announced or positioned Vera Rubin, Vera CPU, BlueField-4 STX, and DSX within a broader GTC platform story, with official NVIDIA releases available for announcement framing. S-0010 S-0065 S-0066 S-0067	N15.015: source IDs S-0010, S-0065, S-0066, S-0067. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.016	15	GTC 2026: The AI Factory Sells Itself	S-0001	1	list_or_apparatus_item	- NVIDIA's 2024/2026/2028 cadence can be described as a cutoff-bounded roadmap. S-0001	N15.016: source IDs S-0001. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.017	15	GTC 2026: The AI Factory Sells Itself	S-0001;S-0039;S-0040	3	list_or_apparatus_item	- The AI factory stack can be explained as a mechanism joining model serving, accelerators, networking, data movement, facilities, and token economics. S-0001 S-0039 S-0040	N15.017: source IDs S-0001, S-0039, S-0040. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.018	15	GTC 2026: The AI Factory Sells Itself	S-0039;S-0040	2	body_or_heading_cue	This is why H100 and Blackwell material belongs in the chapter even when the GTC 2026 stage is focused on newer roadmap systems. H100 and Blackwell made the stack legible: tensor cores, memory bandwidth, interconnect, so	N15.018: source IDs S-0039, S-0040. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N15.019	15	GTC 2026: The AI Factory Sells Itself	S-0083;S-0084;S-0086;S-0087	4	continuity_stitch_source_lane	> Source lane (I-0248): S-0083 S-0084 S-0086 S-0087	N15.019: source IDs S-0083, S-0084, S-0086, S-0087. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N16.001	16	Datacenters, Power, and the Physical Internet	S-0087	1	body_or_heading_cue	"DOE-SEAB identified temporal and spatial compute flexibility, backup-power strategy, grid services, and model tariffs as possible responses to bottlenecks. S-0087 Those ideas matter because they shift the question from """	N16.001: source IDs S-0087. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N16.002	16	Datacenters, Power, and the Physical Internet	S-0087	1	body_or_heading_cue	DOE-SEAB recommended facility-level solutions including advanced cooling technologies, power and water reduction, waste-heat use, and experiments with onsite or facility-level electricity supply. S-0087 That language is 	N16.002: source IDs S-0087. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N16.003	16	Datacenters, Power, and the Physical Internet	S-0087	1	body_or_heading_cue	That portfolio matters for grid flexibility. DOE-SEAB's discussion of temporal/spatial compute flexibility, backup-power strategy, grid services, and model tariffs is important precisely because not every AI job has the 	N16.003: source IDs S-0087. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N16.004	16	Datacenters, Power, and the Physical Internet	S-0040;S-0041;S-0042;S-0043	4	continuity_stitch_source_lane	> Source lane (I-0248): S-0040 S-0041 S-0042 S-0043	N16.004: source IDs S-0040, S-0041, S-0042, S-0043. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.001	17	Data, Tokens, and the Library Problem	S-0043;S-0153;S-0154	3	body_or_heading_cue	Byte pair encoding entered neural machine translation as a way to handle rare words with subword units. Sennrich, Haddow, and Birch showed that segmenting words into subword units could improve translation of rare and un	N17.001: source IDs S-0043, S-0153, S-0154. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.002	17	Data, Tokens, and the Library Problem	S-0155	1	body_or_heading_cue	Google's T5 paper made one influential cleaned web corpus famous: C4, the Colossal Clean Crawled Corpus, derived from Common Crawl through filtering. S-0155 That source supports the high-level point that large-scale web 	N17.002: source IDs S-0155. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.003	17	Data, Tokens, and the Library Problem	S-0156	1	body_or_heading_cue	"The later ""Documenting Large Webtext Corpora"" paper is useful precisely because it refuses that comfort. It studied C4 as a dataset object, documenting how filtering decisions affected content and raising questions about"	N17.003: source IDs S-0156. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.004	17	Data, Tokens, and the Library Problem	S-0158;S-0159;S-0163	3	body_or_heading_cue	Dolma, associated with the OLMo project, continued the same open-science impulse for modern pretraining data. S-0158 FineWeb, released by Hugging Face, represented another attempt to process Common Crawl into a higher-qu	N17.004: source IDs S-0158, S-0159, S-0163. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.005	17	Data, Tokens, and the Library Problem	S-0160	1	body_or_heading_cue	Deduplication work showed that repeated training examples could materially affect model behavior and evaluation. S-0160 The broad lesson is safer than any single number: removing duplicates is not just about storage effi	N17.005: source IDs S-0160. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.006	17	Data, Tokens, and the Library Problem	S-0117	1	body_or_heading_cue	The safest claim is therefore narrow: long context expanded what an LLM system could bring into a single inference episode. It did not prove that the model had persistent memory, that retrieval was obsolete, that benchma	N17.006: source IDs S-0117. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.007	17	Data, Tokens, and the Library Problem	S-0161;S-0162	2	body_or_heading_cue	A model does not store a searchable copy of its training set in a normal database. But it can memorize. Work on extracting training data from large language models showed that under some conditions, models could emit ver	N17.007: source IDs S-0161, S-0162. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N17.008	17	Data, Tokens, and the Library Problem	S-0038;S-0052;S-0053;S-0055;S-0109	5	continuity_stitch_source_lane	> Source lane (I-0248): S-0038 S-0052 S-0053 S-0055 S-0109	N17.008: source IDs S-0038, S-0052, S-0053, S-0055, S-0109. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.001	18	Tools, Retrieval, and the Agent Turn	S-0038;S-0134;S-0135	3	body_or_heading_cue	Not outward in the science-fiction sense. No ghost entered the machine. What changed was plumbing. A model could be wrapped in retrieval so that the prompt carried passages from a document store. It could be asked to ret	N18.001: source IDs S-0038, S-0134, S-0135. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.002	18	Tools, Retrieval, and the Agent Turn	S-0038;S-0044;S-0055	3	body_or_heading_cue	The result was not one invention. It was a stack: retrieval, tool description, action selection, observation, memory-like context, permissions, evaluation, and human review. S-0038 S-0044 S-0055 Chapter 20 will follow th	N18.002: source IDs S-0038, S-0044, S-0055. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.003	18	Tools, Retrieval, and the Agent Turn	S-0038	1	body_or_heading_cue	Retrieval-augmented generation gave that pattern a name before ChatGPT made it a product habit. The 2020 RAG paper combined a parametric seq2seq model with a non-parametric memory: a retriever could fetch passages, and t	N18.003: source IDs S-0038. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.004	18	Tools, Retrieval, and the Agent Turn	S-0038	1	body_or_heading_cue	That borrowing changed the economics of deployment. Fine-tuning asks an organization to bake patterns into a model. Retrieval asks it to maintain a corpus, an index, and a permissioned path from question to evidence. S-0	N18.004: source IDs S-0038. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.005	18	Tools, Retrieval, and the Agent Turn	S-0134	1	body_or_heading_cue	OpenAI's June 2023 function-calling update made the pattern legible to API developers: describe functions to the model, have the model return structured arguments, let the application decide whether and how to execute th	N18.005: source IDs S-0134. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.006	18	Tools, Retrieval, and the Agent Turn	S-0134	1	body_or_heading_cue	The pattern also changed developer craft. The application designer had to specify tool names, descriptions, argument schemas, error paths, and safety policies. S-0134 The model had to infer when a tool was relevant and f	N18.006: source IDs S-0134. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.007	18	Tools, Retrieval, and the Agent Turn	S-0044	1	body_or_heading_cue	ChatGPT plugins made the public version of the shift visible. OpenAI framed plugins in 2023 as tools designed for language models, with examples such as browsing, code execution, retrieval, and third-party services. S-00	N18.007: source IDs S-0044. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.008	18	Tools, Retrieval, and the Agent Turn	S-0045;S-0046;S-0055;S-0109	4	body_or_heading_cue	The same pattern appeared in several forms. Custom GPTs made tool and instruction bundles more accessible to non-developers. S-0045 GPT-4o-era ChatGPT brought more tools into the everyday assistant surface. S-0046 Anthro	N18.008: source IDs S-0045, S-0046, S-0055, S-0109. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.009	18	Tools, Retrieval, and the Agent Turn	S-0055;S-0109	2	body_or_heading_cue	Authority has to be represented somewhere: in a system prompt, a policy layer, an application permission, a user confirmation, a sandbox, a role-based access check, a transaction limit, a log, or a rollback path. S-0055 	N18.009: source IDs S-0055, S-0109. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.010	18	Tools, Retrieval, and the Agent Turn	S-0135;S-0136	2	body_or_heading_cue	The research literature found another way to name the shift. ReAct, published as an ICLR 2023 paper, explored interleaving reasoning traces and task-specific actions so that language models could reason, act, observe, an	N18.010: source IDs S-0135, S-0136. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.011	18	Tools, Retrieval, and the Agent Turn	S-0135;S-0136	2	body_or_heading_cue	Still, the loop mattered because it changed the unit of AI product design. Instead of one prompt and one answer, the system could run a bounded procedure. Search, read, calculate, write, check. Open a file, inspect an er	N18.011: source IDs S-0135, S-0136. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.012	18	Tools, Retrieval, and the Agent Turn	S-0137	1	body_or_heading_cue	Prompt injection exposed the central weakness of tool-using language models. The same context window carries instructions and data. A web page, email, document, ticket, or retrieved passage can contain text that looks li	N18.012: source IDs S-0137. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.013	18	Tools, Retrieval, and the Agent Turn	S-0137	1	body_or_heading_cue	The best agent systems will act like paranoid bureaucrats. They will isolate untrusted content, limit tool authority, require confirmation for state-changing actions, preserve logs, expose citations, validate schemas, an	N18.013: source IDs S-0137. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.014	18	Tools, Retrieval, and the Agent Turn	S-0038;S-0055;S-0134	3	body_or_heading_cue	The harness decides context. It retrieves documents. It defines tools. It writes schemas. It ranks memories. It scopes permissions. It catches errors. It asks for confirmation. It logs actions. It retries. It summarizes.	N18.014: source IDs S-0038, S-0055, S-0134. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N18.015	18	Tools, Retrieval, and the Agent Turn	S-0035;S-0037;S-0056;S-0057;S-0058	5	continuity_stitch_source_lane	> Source lane (I-0248): S-0035 S-0037 S-0056 S-0057 S-0058	N18.015: source IDs S-0035, S-0037, S-0056, S-0057, S-0058. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.001	19	Code as the Second Native Language	S-0052;S-0054	2	body_or_heading_cue	That translation began before the agent era. GPT-3 had already shown that a sufficiently large language model could perform surprising few-shot tasks in natural language. Codex made the next implication explicit. OpenAI'	N19.001: source IDs S-0052, S-0054. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.002	19	Code as the Second Native Language	S-0070;S-0132	2	body_or_heading_cue	GitHub Copilot turned the research surprise into an everyday product surface. GitHub introduced Copilot in 2021 as an AI pair programmer built with OpenAI Codex, designed to suggest whole lines or functions inside the ed	N19.002: source IDs S-0070, S-0132. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.003	19	Code as the Second Native Language	S-0053	1	body_or_heading_cue	DeepMind's AlphaCode work attacked programming through contest problems, a domain where tasks are specified, hidden tests judge submissions, and large-scale sampling can be combined with filtering and ranking. S-0053 The	N19.003: source IDs S-0053. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.004	19	Code as the Second Native Language	S-0025	1	body_or_heading_cue	Code capability did not remain only inside proprietary assistants. Meta's Code Llama work framed open foundation models for code, extending the Llama family into code generation and related programming tasks. S-0025 That	N19.004: source IDs S-0025. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.005	19	Code as the Second Native Language	S-0035	1	body_or_heading_cue	SWE-bench pushed evaluation toward that reality by asking language models to resolve real GitHub issues in real codebases. S-0035 The shift sounds modest until the reader imagines the task. A model has to understand an i	N19.005: source IDs S-0035. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.006	19	Code as the Second Native Language	S-0037	1	body_or_heading_cue	LiveCodeBench added another pressure: contamination. Its authors framed the benchmark around continuously collected contest problems and broader code-evaluation tasks, including self-repair and execution-related abilitie	N19.006: source IDs S-0037. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N19.007	19	Code as the Second Native Language	S-0022;S-0048;S-0049;S-0050;S-0051	5	continuity_stitch_source_lane	> Source lane (I-0248): S-0022 S-0048 S-0049 S-0050 S-0051	N19.007: source IDs S-0022, S-0048, S-0049, S-0050, S-0051. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.001	20	Claude Code and the Industrialization of Pair Programming	S-0007;S-0048	2	body_or_heading_cue	Claude Code marked a different product idea: put the model in the terminal, give it a view of the repository, let it inspect files, propose edits, run commands, and iterate against errors. Anthropic introduced Claude Cod	N20.001: source IDs S-0007, S-0048. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.002	20	Claude Code and the Industrialization of Pair Programming	S-0025;S-0052;S-0053	3	body_or_heading_cue	The important change was not that code became another text genre. That had already happened. Codex showed in 2021 that a GPT-style model trained on code could synthesize Python programs and made HumanEval part of the sha	N20.002: source IDs S-0025, S-0052, S-0053. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.003	20	Claude Code and the Industrialization of Pair Programming	S-0022;S-0049	2	body_or_heading_cue	First, context has to be selected. A repository is larger than a prompt. Claude Code documentation and best-practice materials emphasize context management because the model's useful attention is finite. S-0022 S-0049 Th	N20.003: source IDs S-0022, S-0049. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.004	20	Claude Code and the Industrialization of Pair Programming	S-0050	1	body_or_heading_cue	Second, actions have to be bounded. Code agents operate near files, credentials, test commands, package managers, deployment scripts, and networked systems. Anthropic's Claude Code docs include settings and security mate	N20.004: source IDs S-0050. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.005	20	Claude Code and the Industrialization of Pair Programming	S-0035	1	body_or_heading_cue	"SWE-bench matters because it changed what ""good at code"" could mean. Instead of only asking a model to solve isolated programming exercises, SWE-bench asks whether language models can resolve real GitHub issues in real p"	N20.005: source IDs S-0035. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.006	20	Claude Code and the Industrialization of Pair Programming	S-0007;S-0037	2	body_or_heading_cue	But the chapter should not treat SWE-bench as a scoreboard oracle. Benchmarks can be gamed, contaminated, overfit, or narrowed into product theater. LiveCodeBench was created partly to reduce contamination and make codin	N20.006: source IDs S-0007, S-0037. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.007	20	Claude Code and the Industrialization of Pair Programming	S-0035	1	body_or_heading_cue	"SWE-bench was powerful because it moved the target from ""Can the model write the next function?"" to ""Can the model change a living codebase in response to a defect report?"" The difference sounds small until you imagine t"	N20.007: source IDs S-0035. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.008	20	Claude Code and the Industrialization of Pair Programming	S-0035	1	body_or_heading_cue	That is why the early low scores were as important as the later high scores. The initial paper reported that then-current systems could resolve only a small share of the tasks; the chapter should preserve that historical	N20.008: source IDs S-0035. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.009	20	Claude Code and the Industrialization of Pair Programming	S-0037	1	body_or_heading_cue	LiveCodeBench supplies the counter-pressure. If SWE-bench brought code evaluation closer to repositories, LiveCodeBench attacked another weakness: static benchmarks age badly in a world where training data and public lea	N20.009: source IDs S-0037. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.010	20	Claude Code and the Industrialization of Pair Programming	S-0055	1	body_or_heading_cue	Claude Code also sits inside a broader Anthropic bet: agents need standardized ways to reach tools and context. In November 2024, Anthropic introduced the Model Context Protocol as an open standard for connecting AI assi	N20.010: source IDs S-0055. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.011	20	Claude Code and the Industrialization of Pair Programming	S-0050	1	body_or_heading_cue	That makes permissions part of the narrative, not an appendix. Anthropic's security documentation describes Claude Code as read-only by default, with additional actions such as file edits, tests, and command execution re	N20.011: source IDs S-0050. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.012	20	Claude Code and the Industrialization of Pair Programming	S-0051	1	body_or_heading_cue	Claude Code's common workflow materials encourage use cases such as understanding a codebase, fixing bugs, refactoring, writing tests, and working through development tasks. S-0051 Those are not exotic tasks. They are th	N20.012: source IDs S-0051. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.013	20	Claude Code and the Industrialization of Pair Programming	S-0049	1	body_or_heading_cue	Claude Code's best-practice material emphasizes context and workflow because the model does not automatically know what the project knows. S-0049 A human colleague can absorb a codebase over months. A coding agent recons	N20.013: source IDs S-0049. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.014	20	Claude Code and the Industrialization of Pair Programming	S-0054	1	body_or_heading_cue	Claude Code was not the only coding agent, and the chapter should not pretend otherwise. OpenAI's 2025 Codex agent, GitHub Copilot's evolution, Cursor-style editor agents, Devin-like systems, open-source terminal agents,	N20.014: source IDs S-0054. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.015	20	Claude Code and the Industrialization of Pair Programming	S-0052;S-0053;S-0054	3	body_or_heading_cue	By May 24, 2026, the full landscape was bigger than Claude Code. OpenAI's Codex lineage, GitHub Copilot's editor integration, Cursor-style development environments, Devin-like autonomous-agent demos, open-source terminal	N20.015: source IDs S-0052, S-0053, S-0054. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N20.016	20	Claude Code and the Industrialization of Pair Programming	S-0029;S-0031;S-0059;S-0061;S-0062	5	continuity_stitch_source_lane	> Source lane (I-0248): S-0029 S-0031 S-0059 S-0061 S-0062	N20.016: source IDs S-0029, S-0031, S-0059, S-0061, S-0062. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.001	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0170;S-0171	2	body_or_heading_cue	The roots were visible before the product labels arrived. Chain-of-thought prompting showed that large language models could improve on multi-step tasks when prompted to generate intermediate reasoning rather than only f	N21.001: source IDs S-0170, S-0171. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.002	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0168	1	body_or_heading_cue	OpenAI's o1 product and research framing made the inference-time turn visible to a broad audience. The official o1 materials described a model trained to spend more time thinking before responding, with stronger performa	N21.002: source IDs S-0168. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.003	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0169	1	body_or_heading_cue	OpenAI's later o3 and o4-mini official materials extended that grammar into a family of reasoning models and tool-using systems. S-0169 Again, the book should avoid exact rank and benchmark superiority claims unless row-	N21.003: source IDs S-0169. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.004	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0029;S-0031;S-0119	3	body_or_heading_cue	"Google's Gemini 2.5 source captured the same industry convergence in different language, presenting Gemini 2.5 as a ""thinking"" model and connecting reasoning to improved performance and context-aware agents. S-0119 DeepS"	N21.004: source IDs S-0029, S-0031, S-0119. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.005	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0029	1	body_or_heading_cue	The most important part of DeepSeek-R1 for this book is not the scoreboard drama. It is the mechanism claim: reinforcement learning could incentivize reasoning patterns on verifiable tasks, and those patterns could be tr	N21.005: source IDs S-0029. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.006	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0172	1	body_or_heading_cue	"OpenAI's process-supervision work belongs in this hinge as well. ""Let's Verify Step by Step"" studied rewarding intermediate reasoning steps rather than only final answers in mathematical reasoning. S-0172 The source supp"	N21.006: source IDs S-0172. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.007	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0173	1	body_or_heading_cue	Tree-of-thought style work made another version of the same claim: instead of a single left-to-right sample, a language model could explore multiple intermediate states, evaluate them, and search through a problem space.	N21.007: source IDs S-0173. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.008	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0135	1	body_or_heading_cue	The reader needs a clean distinction here. Chain-of-thought prompting is a way to elicit intermediate reasoning. Self-consistency samples multiple chains and chooses by convergence. Process supervision trains or rewards 	N21.008: source IDs S-0135. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N21.009	21	Reasoning, Test-Time Compute, and the New Scaling Axis	S-0060;S-0063;S-0064;S-0128;S-0134	5	continuity_stitch_source_lane	> Source lane (I-0248): S-0060 S-0063 S-0064 S-0128 S-0134	N21.009: source IDs S-0060, S-0063, S-0064, S-0128, S-0134. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N22.001	22	The Economics of Intelligence on Tap	S-0069	1	body_or_heading_cue	OpenAI's 2020 API launch turned GPT-3 from a paper and private beta into a general-purpose developer interface. S-0069 Chapter 5 treats that as an interface shift: text in, text out, with developers building applications	N22.001: source IDs S-0069. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N22.002	22	The Economics of Intelligence on Tap	S-0005;S-0069;S-0070;S-0071;S-0072;S-0073;S-0074	7	continuity_stitch_source_lane	> Source lane (I-0248): S-0005 S-0069 S-0070 S-0071 S-0072 S-0073 S-0074	N22.002: source IDs S-0005, S-0069, S-0070, S-0071, S-0072, S-0073, S-0074. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N23.001	23	Failure Modes, Truth, and Trust	S-0164	1	body_or_heading_cue	TruthfulQA gave the book a clean way to say why truth was not just a benchmark afterthought. The benchmark was designed to test whether models mimic human falsehoods when answering questions. Its result does not authoriz	N23.001: source IDs S-0164. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
I-0249	N23.002	23	Failure Modes, Truth, and Trust	S-0038	1	body_or_heading_cue	Retrieval-augmented generation was one attempt to change the trust surface. Instead of asking the parametric model to carry all knowledge inside its weights, RAG attached a retrieval system, selected passages, and condit	N23.002: source IDs S-0038. Placeholder only; expand later with bibliographic detail, page anchors, rights caveats, and blocked-claim boundaries.
