pass_id	note_id	chapter	chapter_title	anchor_type	manuscript_anchor	source_ids	claim_ids	source_count	claim_count	compressed_cluster_id	expanded_note	page_anchor_status	final_note_status
I-0267	SL003	02	Source-density bridge lane	source_density_lane_i0266	The Older Machine	S-0104;S-0105;S-0106;S-0107		4	0	CL-01483	S-0104 - A Neural Probabilistic Language Model (Bengio, Ducharme, Vincent, and Jauvin; JMLR paper; primary; accessed 2026-05-25; https://jmlr.org/papers/v3/bengio03a.html) | S-0105 - Efficient Estimation of Word Representations in Vector Space (Mikolov, Chen, Corrado, and Dean; arXiv / Google Research paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1301.3781) | S-0106 - Sequence to Sequence Learning with Neural Networks (Sutskever, Vinyals, and Le; arXiv / NeurIPS paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.3215) | S-0107 - Neural Machine Translation by Jointly Learning to Align and Translate (Bahdanau, Cho, and Bengio; arXiv paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.0473) | Boundary: Use as technical ancestry lane; do not imply inevitability.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL004	02	Source-density bridge lane	source_density_lane_i0266	The Geometry Of Meaning	S-0104;S-0105		2	0	CL-00710	S-0104 - A Neural Probabilistic Language Model (Bengio, Ducharme, Vincent, and Jauvin; JMLR paper; primary; accessed 2026-05-25; https://jmlr.org/papers/v3/bengio03a.html) | S-0105 - Efficient Estimation of Word Representations in Vector Space (Mikolov, Chen, Corrado, and Dean; arXiv / Google Research paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1301.3781) | Boundary: Use for distributed representations and word-vector geometry; analogy claims stay bounded.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL005	02	Source-density bridge lane	source_density_lane_i0266	What Attention Changed	S-0106;S-0107;S-0002		3	0	CL-01095	S-0106 - Sequence to Sequence Learning with Neural Networks (Sutskever, Vinyals, and Le; arXiv / NeurIPS paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.3215) | S-0107 - Neural Machine Translation by Jointly Learning to Align and Translate (Bahdanau, Cho, and Bengio; arXiv paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.0473) | S-0002 - Attention Is All You Need (Vaswani et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/1706.03762) | Boundary: Use for sequence bottleneck and attention lineage; not proof of reliability.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL006	02	Source-density bridge lane	source_density_lane_i0266	The Hidden Continuity	S-0104;S-0105;S-0106;S-0107;S-0002		5	0	CL-01864	S-0104 - A Neural Probabilistic Language Model (Bengio, Ducharme, Vincent, and Jauvin; JMLR paper; primary; accessed 2026-05-25; https://jmlr.org/papers/v3/bengio03a.html) | S-0105 - Efficient Estimation of Word Representations in Vector Space (Mikolov, Chen, Corrado, and Dean; arXiv / Google Research paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1301.3781) | S-0106 - Sequence to Sequence Learning with Neural Networks (Sutskever, Vinyals, and Le; arXiv / NeurIPS paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.3215) | S-0107 - Neural Machine Translation by Jointly Learning to Align and Translate (Bahdanau, Cho, and Bengio; arXiv paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.0473) | S-0002 - Attention Is All You Need (Vaswani et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/1706.03762) | Boundary: Use for ancestry synthesis only.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL007	03	Source-density bridge lane	source_density_lane_i0266	What The Transformer Did Not Solve	S-0002;S-0108		2	0	CL-00710	S-0002 - Attention Is All You Need (Vaswani et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/1706.03762) | S-0108 - Transformer: A Novel Neural Network Architecture for Language Understanding (Google Research; official research blog; primary official commentary; accessed 2026-05-25; https://research.google/blog/transformer-a-novel-neural-network-architecture-for-language-understanding/) | Boundary: Use for architecture boundary; no claim that attention solved truth, memory, or reasoning.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL008	04	Source-density bridge lane	source_density_lane_i0266	What Scaling Did Not Buy	S-0003;S-0015;S-0004		3	0	CL-01091	S-0003 - Scaling Laws for Neural Language Models (Kaplan et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2001.08361) | S-0015 - Training Compute-Optimal Large Language Models (Hoffmann et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.15556) | S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | Boundary: Use for measured/modelled scaling boundaries; no threshold-intelligence claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL009	05	Source-density bridge lane	source_density_lane_i0266	The Platform Primitive	S-0004;S-0071;S-0070		3	0	CL-01097	S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | S-0071 - GPT-3 powers the next generation of apps (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/gpt-3-apps) | S-0070 - Introducing GitHub Copilot: your AI pair programmer (GitHub; product post; primary; accessed 2026-05-24; https://github.blog/news-insights/product-news/introducing-github-copilot-ai-pair-programmer/) | Boundary: Use for GPT-3 API and code-product history; no adoption or productivity inference.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL010	05	Source-density bridge lane	source_density_lane_i0266	The API Made Distribution A Technical Fact	S-0071;S-0070;S-0052		3	0	CL-01100	S-0071 - GPT-3 powers the next generation of apps (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/gpt-3-apps) | S-0070 - Introducing GitHub Copilot: your AI pair programmer (GitHub; product post; primary; accessed 2026-05-24; https://github.blog/news-insights/product-news/introducing-github-copilot-ai-pair-programmer/) | S-0052 - Evaluating Large Language Models Trained on Code (Chen et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2107.03374) | Boundary: Use for distribution/interface turn; outcome claims remain blocked.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL011	06	Source-density bridge lane	source_density_lane_i0266	The Assistant As A Bundle	S-0014;S-0074;S-0075;S-0076;S-0077		5	0	CL-01891	S-0014 - Training language models to follow instructions with human feedback (Ouyang et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.02155) | S-0074 - Aligning language models to follow instructions (OpenAI; research/product post; primary; accessed 2026-05-25; https://openai.com/index/instruction-following/) | S-0075 - Model Spec (2024/05/08) (OpenAI; behavior specification; primary; accessed 2026-05-25; https://cdn.openai.com/spec/model-spec-2024-05-08.html) | S-0076 - GPT-4 System Card (OpenAI; system card; primary; accessed 2026-05-25; https://cdn.openai.com/papers/gpt-4-system-card.pdf) | S-0077 - GPT-4o System Card (OpenAI; system card; primary; accessed 2026-05-25; https://cdn.openai.com/gpt-4o-system-card.pdf) | Boundary: Use for behavior-spec and safety-documentation lanes; no solved-alignment claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL012	06	Source-density bridge lane	source_density_lane_i0266	The Alignment Tax And The Product Trade	S-0074;S-0014;S-0076		3	0	CL-01107	S-0074 - Aligning language models to follow instructions (OpenAI; research/product post; primary; accessed 2026-05-25; https://openai.com/index/instruction-following/) | S-0014 - Training language models to follow instructions with human feedback (Ouyang et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.02155) | S-0076 - GPT-4 System Card (OpenAI; system card; primary; accessed 2026-05-25; https://cdn.openai.com/papers/gpt-4-system-card.pdf) | Boundary: Use for first-party limits and tradeoffs; quote only via approved rows.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL013	06	Source-density bridge lane	source_density_lane_i0266	Why Refusal Became A New Interface Genre	S-0075;S-0076;S-0077		3	0	CL-01117	S-0075 - Model Spec (2024/05/08) (OpenAI; behavior specification; primary; accessed 2026-05-25; https://cdn.openai.com/spec/model-spec-2024-05-08.html) | S-0076 - GPT-4 System Card (OpenAI; system card; primary; accessed 2026-05-25; https://cdn.openai.com/papers/gpt-4-system-card.pdf) | S-0077 - GPT-4o System Card (OpenAI; system card; primary; accessed 2026-05-25; https://cdn.openai.com/gpt-4o-system-card.pdf) | Boundary: Use for policy/interface framing; do not generalize to all labs.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL014	06	Source-density bridge lane	source_density_lane_i0266	ChatGPT Was The Alignment Demo The Public Could Touch	S-0006;S-0014;S-0074;S-0092;S-0098;S-0102		6	0	CL-02268	S-0006 - Introducing ChatGPT (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/index/chatgpt/) | S-0014 - Training language models to follow instructions with human feedback (Ouyang et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.02155) | S-0074 - Aligning language models to follow instructions (OpenAI; research/product post; primary; accessed 2026-05-25; https://openai.com/index/instruction-following/) | S-0092 - Sam Altman X post: ChatGPT crossed one million users (Sam Altman; X/social post; personal primary; accessed 2026-05-25; https://twitter.com/sama/status/1599668808285028353) | S-0098 - ChatGPT sets record for fastest-growing user base - analyst note (Reuters via Investing.com; wire article mirror; secondary mirror; accessed 2026-05-25; https://www.investing.com/news/economy/chatgpt-sets-record-for-fastestgrowing-user-base--analyst-note-2993773) | S-0102 - ChatGPT tops 25 million daily visits (iTWire / David F. Carr, SimilarWeb; guest opinion / traffic analysis; primary-adjacent Similarweb-authored secondary publication; accessed 2026-05-25; https://itwire.com/guest-articles/guest-opinion/chatgpt-tops-25-million-daily-visits) | Boundary: Use for launch/adoption/behavior bridge; keep metric units separate.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL015	07	Source-density bridge lane	source_density_lane_i0266	The Product Was A Training Method With A Face	S-0006;S-0014;S-0074		3	0	CL-01100	S-0006 - Introducing ChatGPT (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/index/chatgpt/) | S-0014 - Training language models to follow instructions with human feedback (Ouyang et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.02155) | S-0074 - Aligning language models to follow instructions (OpenAI; research/product post; primary; accessed 2026-05-25; https://openai.com/index/instruction-following/) | Boundary: Use for ChatGPT/InstructGPT relation; do not infer hidden training details.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL016	07	Source-density bridge lane	source_density_lane_i0266	The Disappearing Manual	S-0006;S-0078;S-0089		3	0	CL-01116	S-0006 - Introducing ChatGPT (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/index/chatgpt/) | S-0078 - Introducing ChatGPT Plus (OpenAI; product post; primary; accessed 2026-05-25; https://openai.com/blog/chatgpt-plus) | S-0089 - ChatGPT Release Notes (OpenAI Help Center; release notes; primary official alternate; accessed 2026-05-25; https://help.openai.com/en/articles/6825453-chatgpt-release-notes) | Boundary: Use for product-surface chronology; no usage or retention claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL017	07	Source-density bridge lane	source_density_lane_i0266	What The Interface Hid	S-0006;S-0043;S-0041;S-0047		4	0	CL-01486	S-0006 - Introducing ChatGPT (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/index/chatgpt/) | S-0043 - tiktoken (OpenAI; repository local capture; primary; accessed 2026-05-26; assets/source_docs/chatgpt_opener/S-0043_tiktoken_github.html) | S-0041 - Microsoft announces new supercomputer, lays out vision for future AI work (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2020/05/19/microsoft-announces-new-supercomputer-lays-out-vision-for-future-ai-work/) | S-0047 - Microsoft and OpenAI extend partnership (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2023/01/23/microsoftandopenaiextendpartnership/) | Boundary: Use for tokenizer/cloud/product stack bridge; no cost or margin claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL018	07	Source-density bridge lane	source_density_lane_i0266	Why Everyone Had To Answer	S-0093;S-0094;S-0096;S-0097;S-0047		5	0	CL-01903	S-0093 - Policy: Generative AI (e.g., ChatGPT) is banned (Meta Stack Overflow; institutional policy; primary institutional; accessed 2026-05-25; https://meta.stackoverflow.com/questions/421831/policy-generative-ai-e-g-chatgpt-is-banned) | S-0094 - NYC education department blocks ChatGPT on school devices, networks (Chalkbeat; New York education reporting; secondary; accessed 2026-05-25; https://www.chalkbeat.org/newyork/2023/1/3/23537987/nyc-schools-ban-chatgpt-writing-artificial-intelligence/) | S-0096 - ChatGPT banned by Seattle schools - for now (Axios Seattle; local news article; secondary; accessed 2026-05-25; https://www.axios.com/local/seattle/2023/01/24/chatgpt-banned-seattle-schools-artificial-intelligence) | S-0097 - JPMorgan restricts staff from using ChatGPT (Axios; workplace/business news article; secondary; accessed 2026-05-25; https://www.axios.com/2023/02/22/chatgpt-jpmorgan-chase-restricts-ai) | S-0047 - Microsoft and OpenAI extend partnership (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2023/01/23/microsoftandopenaiextendpartnership/) | Boundary: Use for named institutional reactions; no national panic claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL019	08	Source-density bridge lane	source_density_lane_i0266	The Backend Becomes The Plot	S-0041;S-0047;S-0125;S-0126;S-0127;S-0130		6	0	CL-02262	S-0041 - Microsoft announces new supercomputer, lays out vision for future AI work (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2020/05/19/microsoft-announces-new-supercomputer-lays-out-vision-for-future-ai-work/) | S-0047 - Microsoft and OpenAI extend partnership (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2023/01/23/microsoftandopenaiextendpartnership/) | S-0125 - OpenAI forms exclusive computing partnership with Microsoft (Microsoft News; official announcement local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0125_ms-openai-2019-computing-partnership.html) | S-0126 - OpenAI, Microsoft build Azure AI supercomputer (Microsoft Source; official feature local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0126_ms-openai-2020-supercomputer.html) | S-0127 - Microsoft teams up with OpenAI to exclusively license GPT-3 language model (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0127_ms-gpt3-exclusive-license.html) | S-0130 - Microsoft and OpenAI extend partnership (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0130_ms-openai-2023-extend-partnership.html) | Boundary: Use for Microsoft/OpenAI infrastructure and partnership chronology.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL020	08	Source-density bridge lane	source_density_lane_i0266	The Risk Of Mutual Dependence	S-0041;S-0047;S-0130;S-0133		4	0	CL-01484	S-0041 - Microsoft announces new supercomputer, lays out vision for future AI work (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2020/05/19/microsoft-announces-new-supercomputer-lays-out-vision-for-future-ai-work/) | S-0047 - Microsoft and OpenAI extend partnership (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2023/01/23/microsoftandopenaiextendpartnership/) | S-0130 - Microsoft and OpenAI extend partnership (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0130_ms-openai-2023-extend-partnership.html) | S-0133 - ChatGPT is now available in Azure OpenAI Service (Microsoft Azure; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0133_chatgpt-azure-openai-service.html) | Boundary: Use for strategic dependence framing; no private-contract economics.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL021	08	Source-density bridge lane	source_density_lane_i0266	Search, Office, And The Incumbent's Revenge	S-0131;S-0133;S-0047		3	0	CL-01101	S-0131 - Introducing Microsoft 365 Copilot: your copilot for work (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0131_microsoft-365-copilot-intro.html) | S-0133 - ChatGPT is now available in Azure OpenAI Service (Microsoft Azure; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0133_chatgpt-azure-openai-service.html) | S-0047 - Microsoft and OpenAI extend partnership (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2023/01/23/microsoftandopenaiextendpartnership/) | Boundary: Use for product-distribution surfaces; no market-share result.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL022	08	Source-density bridge lane	source_density_lane_i0266	Inference Is The Rent	S-0041;S-0133;S-0060;S-0061;S-0062;S-0072		6	0	CL-02257	S-0041 - Microsoft announces new supercomputer, lays out vision for future AI work (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2020/05/19/microsoft-announces-new-supercomputer-lays-out-vision-for-future-ai-work/) | S-0133 - ChatGPT is now available in Azure OpenAI Service (Microsoft Azure; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0133_chatgpt-azure-openai-service.html) | S-0060 - Claude API pricing (Anthropic; pricing page; primary; accessed 2026-05-24; https://platform.claude.com/docs/en/about-claude/pricing) | S-0061 - Gemini Developer API Pricing (Google AI for Developers; pricing page; primary; accessed 2026-05-24; https://ai.google.dev/gemini-api/docs/pricing) | S-0062 - Models and Pricing (xAI; documentation; primary; accessed 2026-05-24; https://docs.x.ai/docs/models) | S-0072 - OpenAI API Docs Pricing (OpenAI; developer documentation; primary; accessed 2026-05-25; https://developers.openai.com/api/docs/pricing) | Boundary: Use for serving/capacity/economics bridge; price is not margin.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL023	09	Source-density bridge lane	source_density_lane_i0266	The Company That Had Already Built the Future	S-0016;S-0017;S-0115;S-0116;S-0121		5	0	CL-01870	S-0016 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2204.02311) | S-0017 - Gemini: A Family of Highly Capable Multimodal Models (Google DeepMind; technical report; primary; accessed 2026-05-24; https://arxiv.org/abs/2312.11805) | S-0115 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0115_palm-arxiv-abs.html) | S-0116 - Gemini: A Family of Highly Capable Multimodal Models (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0116_gemini-arxiv-abs.html) | S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | Boundary: Use for Google/DeepMind research lineage; no inevitability claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL024	09	Source-density bridge lane	source_density_lane_i0266	Handoff To The Open Race	S-0121;S-0122;S-0023;S-0024;S-0026;S-0029		6	0	CL-02254	S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | S-0122 - Bard becomes Gemini: Try Ultra 1.0 and a new mobile app today (Google; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0122_bard-becomes-gemini-blog.html) | S-0023 - Llama 2: Open Foundation and Fine-Tuned Chat Models (Touvron et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2307.09288) | S-0024 - The Llama 3 Herd of Models (Meta AI; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2407.21783) | S-0026 - Qwen2 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2407.10671) | S-0029 - DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12948) | Boundary: Use for transition from Gemini to open/frontier plurality.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL025	10	Source-density bridge lane	source_density_lane_i0266	The Control Stack	S-0023;S-0024;S-0111;S-0114;S-0008		5	0	CL-01864	S-0023 - Llama 2: Open Foundation and Fine-Tuned Chat Models (Touvron et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2307.09288) | S-0024 - The Llama 3 Herd of Models (Meta AI; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2407.21783) | S-0111 - Introducing LLaMA: A foundational, 65-billion-parameter large language model (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/large-language-model-llama-meta-ai/) | S-0114 - Meta Llama GitHub repository (Meta Llama; GitHub repository page; primary local HTML asset; accessed 2026-05-25; https://github.com/meta-llama/llama) | S-0008 - The Llama 4 herd: The beginning of a new era of natively multimodal AI innovation (Meta AI; product post; primary; accessed 2026-05-24; https://ai.meta.com/blog/llama-4-multimodal-intelligence/) | Boundary: Use for open-weight control surfaces; license/current-state claims need row checks.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL026	10	Source-density bridge lane	source_density_lane_i0266	What Llama Changed	S-0111;S-0023;S-0024;S-0114;S-0008		5	0	CL-01864	S-0111 - Introducing LLaMA: A foundational, 65-billion-parameter large language model (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/large-language-model-llama-meta-ai/) | S-0023 - Llama 2: Open Foundation and Fine-Tuned Chat Models (Touvron et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2307.09288) | S-0024 - The Llama 3 Herd of Models (Meta AI; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2407.21783) | S-0114 - Meta Llama GitHub repository (Meta Llama; GitHub repository page; primary local HTML asset; accessed 2026-05-25; https://github.com/meta-llama/llama) | S-0008 - The Llama 4 herd: The beginning of a new era of natively multimodal AI innovation (Meta AI; product post; primary; accessed 2026-05-24; https://ai.meta.com/blog/llama-4-multimodal-intelligence/) | Boundary: Use for access/distribution shift; no adoption or safety outcome claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL027	11	Source-density bridge lane	source_density_lane_i0266	A Different Kind Of Openness	S-0026;S-0027;S-0028;S-0029;S-0030;S-0031		6	0	CL-02260	S-0026 - Qwen2 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2407.10671) | S-0027 - Qwen3 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2505.09388) | S-0028 - DeepSeek-V3 Technical Report (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2412.19437) | S-0029 - DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12948) | S-0030 - GLM-4: Open Multilingual Multimodal Chat LMs (Zhipu AI / THUDM; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2406.12793) | S-0031 - Kimi k1.5: Scaling Reinforcement Learning with LLMs (Moonshot AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12599) | Boundary: Use for China/open-frontier source lanes; gap-only names remain quarantined.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL028	11	Source-density bridge lane	source_density_lane_i0266	The Missing Rows Are Part Of The Story	S-0026;S-0027;S-0028;S-0029	C-0007	4	1	CL-01865	S-0026 - Qwen2 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2407.10671) | S-0027 - Qwen3 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2505.09388) | S-0028 - DeepSeek-V3 Technical Report (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2412.19437) | S-0029 - DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12948) | C-0007 - Chapter 11 supports Qwen2, Qwen3, DeepSeek-V3, and DeepSeek-R1 from local primary-source surfaces while keeping Qwen 3.5, Qwen 3.6, and DeepSeek V4-era references quarantined as gap-only, not happened-release prose. | Boundary: Use for evidence-boundary prose; do not write Qwen 3.5/3.6 or DeepSeek V4 as happened releases.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL029	11	Source-density bridge lane	source_density_lane_i0266	Why The Frontier Became Multipolar	S-0026;S-0027;S-0028;S-0029;S-0030;S-0031;S-0145;S-0150		8	0	CL-03034	S-0026 - Qwen2 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2407.10671) | S-0027 - Qwen3 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2505.09388) | S-0028 - DeepSeek-V3 Technical Report (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2412.19437) | S-0029 - DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12948) | S-0030 - GLM-4: Open Multilingual Multimodal Chat LMs (Zhipu AI / THUDM; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2406.12793) | S-0031 - Kimi k1.5: Scaling Reinforcement Learning with LLMs (Moonshot AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12599) | S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | Boundary: Use for plurality of labs/mechanisms; no equal-weight scoreboard.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL030	11	Source-density bridge lane	source_density_lane_i0266	What This Chapter Can Say Today	S-0026;S-0027;S-0028;S-0029;S-0030;S-0031	C-0007	6	1	CL-02630	S-0026 - Qwen2 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2407.10671) | S-0027 - Qwen3 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2505.09388) | S-0028 - DeepSeek-V3 Technical Report (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2412.19437) | S-0029 - DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12948) | S-0030 - GLM-4: Open Multilingual Multimodal Chat LMs (Zhipu AI / THUDM; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2406.12793) | S-0031 - Kimi k1.5: Scaling Reinforcement Learning with LLMs (Moonshot AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12599) | C-0007 - Chapter 11 supports Qwen2, Qwen3, DeepSeek-V3, and DeepSeek-R1 from local primary-source surfaces while keeping Qwen 3.5, Qwen 3.6, and DeepSeek V4-era references quarantined as gap-only, not happened-release prose. | Boundary: Use for explicit permission boundary.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
