pass_id	page	zone	text_chars	image_count	drawing_count	residue_hits	front_back_process_hits	blank_like	sample_text
I-0312	519	body	1044	1	4	0	0	no	From Snippet To Companion F19.02 / A-0289-007 - Figure 19.02 - LiveCodeBench Leaderboard Surface LiveCodeBench leaderboard screenshot makes coding-model evaluation visible as a benchmark surface; it does not prove broad software productivity, current live rank after capture, developer replacement, o
I-0312	520	body	2409	0	2	0	0	no	The first Copilot experience was powerful because it met programmers where they already lived. It did not ask them to leave the editor, write a formal specification, or train a model. It watched comments, filenames, nearby code, and partial functions. Then it guessed. Sometimes the guess was boilerp
I-0312	521	body	2218	0	2	0	0	no	The New Shape Of Reading The earliest public excitement around coding models focused on writing. The model wrote a function. It wrote a test. It wrote a small game. It wrote a web scraper. That made for clean demos because creation is visible: empty editor, prompt, code appears. But much of software
I-0312	522	body	1280	1	4	0	0	no	The Contest Laboratory F19.03 / A-0289-T003 - Figure 19.03 - 2025 Model-Landscape Table The 2025 benchmark/model-landscape table gives the coding-score discussion a year-specific context panel; it is not a universal quality score, safety result, adoption claim, or live rank. Source: BMT-0289-003;I-0
I-0312	523	body	2123	0	2	0	0	no	exposed a pattern that would become central to reasoning and coding systems: generate many candidates, score or filter them, and use the environment's feedback to select. That pattern matters because code is one of the few domains where an LLM can cheaply externalize uncertainty. In prose, producing
I-0312	524	body	1076	1	4	0	0	no	Every programmer has felt the little betrayal of a program that does exactly what was written rather than what was meant. LLM coding tools entered that gap. They were trained on what people wrote, prompted by what people meant, and judged by what machines would accept. Open Code Models And The Diffu
I-0312	525	body	2368	0	2	0	0	no	mattered because code is not only a product feature. It is an ecosystem pressure. Open code models gave developers, researchers, and companies another axis of control. They could run models locally or in controlled environments, fine- tune for particular languages or repositories, compare behavior, 
I-0312	526	body	2306	0	2	0	0	no	repositories are safe to expose to a remote assistant? Which tests become more important because the model can generate plausible but shallow patches? Those questions are not detours from the technical story. They are the technical story at deployment depth. A coding model that cannot be trusted wit
I-0312	527	body	1253	0	2	0	0	no	Together, SWE-bench and LiveCodeBench show an evaluation ladder. At the bottom are small functions and contest snippets. Higher up are fresh problems, repair tasks, repository issues, terminal tasks, and eventually supervised work in real projects. The ladder does not end in a single number. It ends
I-0312	528	body	1198	1	4	0	0	no	The Repository Becomes The Prompt F19.05 / A-0286-T004 - Figure 19.05 - 2021 Model-Landscape Table The 2021 benchmark/model-landscape table records early code/model context as a memory aid; it is not a live rank, universal quality score, or product adoption claim. Source: BMT-0286-004;I-0292;S-0038;
I-0312	529	body	2289	0	2	0	0	no	An LLM sees a thinner version of that world. It reads files, names, comments, tests, docs, and errors. In an agent harness, it can search, open, edit, run, observe, and revise. That is powerful. It is also partial. The repository supplies evidence, but not all meaning. This partiality defines the hu
I-0312	530	body	2248	0	2	0	0	no	What Code Revealed Code revealed the central bargain of the LLM era more clearly than almost any other domain. First, it revealed that language could be operational. A sentence could become a function, a query, a test, a patch, or a shell command. That is the dream at the heart of the whole book: ne
I-0312	531	body	758	0	3	0	0	no	and time, could answer back. The remaining editorial work should now sit beside the chapter rather than inside its ending: normalize OpenAI Codex and Codex paper captures before exact HumanEval or model-size claims, add the benchmark-permission table for HumanEval, contests, SWE-bench, LiveCodeBench
I-0312	532	body	900	1	6	0	0	no	Chapter 19 Visual Portfolio These visuals are placed with Chapter 19, Code as the Second Native Language, so the reader sees the evidence and memory aids beside the argument they serve. VX038 / A-0090 - Chapter 19 code-as-language ladder Figure 19.1 - Code Was The Second Native Language. Natural-lan
I-0312	533	body	730	1	6	0	0	no	VX039 / A-0091 - Chapter 19 editor-to-repository workflow Figure 19.2 - The Assistant Entered At The Cursor. Copilot-style assistance is mapped through editor context, suggestion, human review, tests, and repository integration. Categories: curated_chart_data_svg_visualization. Source/provenance: so
I-0312	534	body	791	1	6	0	0	no	VX040 / A-0092 - Chapter 19 coding benchmark ladder Figure 19.3 - Coding Scores Need A Harness Story. HumanEval-style functions, AlphaCode contest systems, SWE-bench repository repair, and LiveCodeBench contamination-aware tasks are separated before comparison. Categories: curated_chart_data_svg_vis
I-0312	535	body	778	1	6	0	0	no	VX041 / A-0093 - Chapter 19 repository-as-prompt schematic Figure 19.4 - The Repository Became The Prompt. Files, docs, issues, errors, tests, and instructions feed a coding model while review and responsibility remain external gates. Categories: curated_chart_data_svg_visualization. Source/provenan
I-0312	536	body	531	1	6	0	0	no	VX068 / A-0284-019 - PyTorch acquired source_image for private-edition visual layer: PyTorch. Categories: real_photo_screenshot_source_image. Source/provenance: https://pytorch.org/ Source note: source rights noted; Visual texture only; does not prove current product state, adoption, performance, re
I-0312	537	body	508	1	6	0	0	no	VX140 / A-0284-041 - Python acquired logo for private-edition visual layer: Python. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current produ
I-0312	538	body	510	1	6	0	0	no	VX141 / A-0284-042 - PyTorch acquired logo for private-edition visual layer: PyTorch. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current pro
I-0312	539	body	516	1	6	0	0	no	VX142 / A-0284-043 - TensorFlow acquired logo for private-edition visual layer: TensorFlow. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or curre
I-0312	540	body	4318	0	55	0	0	no	PORTFOLIO PLATE - PAPER REPORT EXCERPT Open-Model, Code, And Benchmark Texture Code Llama, Mistral, Mixtral, Llama 3, and LiveCodeBench make open-model and coding-eval diversity visible. Caption: Open-Model, Code, And Benchmark Texture. Code Llama, Mistral, Mixtral, Llama 3, and LiveCodeBench make o
I-0312	541	body	24	0	24	0	0	no	sentence- level support.
I-0312	542	body	260	0	2	0	0	no	Chapter 20: Claude Code and the Industrialization of Pair Programming 20. Claude Code and the Industrialization of Pair Programming Claude Code makes the agent loop concrete: the terminal becomes useful only when files, commands, tests, and review are bounded.
I-0312	543	body	1185	1	4	0	0	no	The Terminal Becomes A Colleague F20.01 / A-0289-010 - Figure 20.01 - OpenAI Evals Repository Surface OpenAI Evals GitHub repository screenshot gives the coding-agent harness loop an evaluation-tool surface; it does not prove benchmark neutrality, current coverage, safety, adoption, or production va
I-0312	544	body	2183	0	2	0	0	no	agentic coding. [S-0048] By the Claude 4 launch in May 2025, Anthropic framed coding and agentic work as central to the model family, with Claude Opus 4 and Claude Sonnet 4 positioned around software engineering, long- running tasks, and benchmark performance. [S-0007] The scene is not the agent mag
I-0312	545	body	427	1	4	0	0	no	From Prompt To Work Order F20.02 / A-0285-013 - Figure 20.02 - SWE-bench Paper Page As Harness Evidence SWE-bench page-one render makes coding-agent evaluation a visible benchmark-harness surface; it does not prove developer replacement or production productivity. Source: PAPER-0285-013;A-0285-013;I
I-0312	546	body	2252	0	2	0	0	no	Boundary: Does not prove developer replacement or production productivity. The basic ergonomics of agentic coding are simple enough to hide their novelty. A user describes a change. The agent reads. It edits. It runs tests. It reports back. Underneath that loop are several hard problems. Chapter 18 
I-0312	547	body	442	1	4	0	0	no	The Benchmark Was A Door, Not A Destination F20.03 / A-0285-014 - Figure 20.03 - Toolformer Paper Page As Tool- Use Lineage Toolformer page-one render gives tool-use chapters a primary research source surface; it does not prove autonomous reliability or current agent capability. Source: PAPER-0285-0
I-0312	548	body	2453	0	2	0	0	no	"Boundary: Does not prove autonomous reliability or current agent capability. SWE-bench matters because it changed what ""good at code"" could mean. Instead of only asking a model to solve isolated programming exercises, SWE- bench asks whether language models can resolve real GitHub issues in real pro"
I-0312	549	body	2460	0	2	0	0	no	behavior that the original authors understood socially before anyone wrote it down. The benchmark's own framing makes the point: the task gives the model a codebase and an issue description, then asks it to edit the codebase. [S-0035] That is why the early low scores were as important as the later h
I-0312	550	body	2328	0	2	0	0	no	"LiveCodeBench, or ""best coding model"" claims remain blocked until the row states the benchmark version, scaffold, tool permissions, sample budget, date, source snapshot, and whether the number belongs to the model alone or to a model-plus-agent system. [C-0013] That distinction is the heart of the c"
I-0312	551	body	2360	0	2	0	0	no	"database shells, and observability systems. When an LLM enters the terminal, it is not merely answering a developer. It stands near the same levers the developer uses to change production systems. That nearness is why the chapter should resist the romance of ""autonomy."" The more accurate word is sup"
I-0312	552	body	1017	1	4	0	0	no	The New Pair Programming F20.04 / A-0289-008 - Figure 20.04 - Berkeley Function Calling Leaderboard Surface Berkeley Function Calling Leaderboard screenshot makes tool-use evaluation visible; it does not prove general agent reliability, live rank after capture, enterprise outcomes, or safety. Source
I-0312	553	body	2346	0	2	0	0	no	Claude Code's common workflow materials encourage use cases such as understanding a codebase, fixing bugs, refactoring, writing tests, and working through development tasks. [S-0051] Those are not exotic tasks. They are the daily texture of engineering. That ordinariness is the point. The agent does
I-0312	554	body	1975	0	2	0	0	no	The same loop explains why coding agents can feel more impressive than ordinary chat even when they fail. A chat model that hallucinates a paragraph leaves the user with fog. A coding agent that makes a bad patch leaves a diff, a failing test, a changed file, and a trail of reasoning or tool calls. 
I-0312	555	body	1452	1	4	0	0	no	What The Agent Still Cannot Own F20.05 / A-0284-014 - Figure 20.05 - GitHub Copilot Product Surface GitHub Copilot source image anchors coding agents as a real developer product surface; it does not prove productivity lift, replacement effects, code quality, revenue, or enterprise adoption. Source: 
I-0312	556	body	2157	0	2	0	0	no	This is where Claude Code becomes a serious book chapter rather than a product profile. It reveals a general pattern for LLMs after ChatGPT. First the model talks. Then it uses tools. Then it works inside a domain where artifacts can be checked. Then the human role shifts from operator to supervisor
I-0312	557	body	2172	0	2	0	0	no	The Moment Software Began To Write Software The phrase is not literally new. Programs have generated programs for decades. Compilers, macros, templates, build systems, code generators, and refactoring tools all made software write software before LLMs arrived. The difference was language. A develope
I-0312	558	body	2050	0	3	0	0	no	What the transition reveals is the deeper shape of LLM progress. ChatGPT made language feel like a universal interface. Coding agents made language feel like a control layer. The user no longer asked only for an answer. The user asked for work: inspect this, change that, run the check, show me the d
I-0312	559	body	844	1	6	0	0	no	Chapter 20 Visual Portfolio These visuals are placed with Chapter 20, Claude Code and the Industrialization of Pair Programming, so the reader sees the evidence and memory aids beside the argument they serve. VX020 / A-0032 - Chapter 20 coding-agent harness loop Figure 20.1 - Coding Agent Harness Lo
I-0312	560	body	615	1	6	0	0	no	VX021 / A-0033 - Chapter 20 coding benchmark caveat matrix Figure 20.2 - Coding Benchmark Caveat Matrix. SWE-bench, LiveCodeBench, terminal tasks, and product metrics each license different claims. Categories: curated_chart_data_svg_visualization. Source/provenance: source table.tsv Source note: Ori
I-0312	561	body	640	1	6	0	0	no	VX022 / A-0034 - Chapter 20 tool-call lifecycle Figure 20.3 - Tool-Call Lifecycle. A coding agent proposes an action, crosses a permission boundary, executes a tool, observes output, retries, and returns a diff for review. Categories: curated_chart_data_svg_visualization. Source/provenance: source t
I-0312	562	body	655	1	6	0	0	no	VX023 / A-0035 - Chapter 20 productivity claim blocker map Figure 20.4 - Productivity Claim Blocker Map. Workflow claims are allowed now; productivity, adoption, revenue, replacement, and enterprise-outcome claims need stronger evidence. Categories: curated_chart_data_svg_visualization. Source/prove
I-0312	563	body	506	1	6	0	0	no	VX134 / A-0284-035 - xAI/X acquired logo for private-edition visual layer: xAI/X. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product
I-0312	564	body	508	1	6	0	0	no	VX139 / A-0284-040 - GitHub acquired logo for private-edition visual layer: GitHub. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current produ
I-0312	565	body	508	1	6	0	0	no	VX143 / A-0284-044 - Docker acquired logo for private-edition visual layer: Docker. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current produ
I-0312	566	body	516	1	6	0	0	no	VX144 / A-0284-045 - Kubernetes acquired logo for private-edition visual layer: Kubernetes. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or curre
I-0312	567	body	506	1	6	0	0	no	VX145 / A-0284-046 - Linux acquired logo for private-edition visual layer: Linux. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product
I-0312	568	body	516	1	6	0	0	no	VX147 / A-0284-048 - Cloudflare acquired logo for private-edition visual layer: Cloudflare. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or curre
I-0312	569	body	508	1	6	0	0	no	VX148 / A-0284-049 - Apache acquired logo for private-edition visual layer: Apache. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current produ
I-0312	570	body	524	1	6	0	0	no	VX161 / A-0287-038 - FastAPI completion-layer logo for private-edition visual acquisition: FastAPI. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, 
I-0312	571	body	514	1	6	0	0	no	VX162 / A-0287-039 - Go completion-layer logo for private-edition visual acquisition: Go. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current
I-0312	572	body	518	1	6	0	0	no	VX163 / A-0287-040 - Rust completion-layer logo for private-edition visual acquisition: Rust. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or cur
I-0312	573	body	524	1	6	0	0	no	VX164 / A-0287-041 - Node.js completion-layer logo for private-edition visual acquisition: Node.js. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, 
I-0312	574	body	530	1	6	0	0	no	VX165 / A-0287-042 - TypeScript completion-layer logo for private-edition visual acquisition: TypeScript. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model qua
I-0312	575	body	530	1	6	0	0	no	VX166 / A-0287-043 - JavaScript completion-layer logo for private-edition visual acquisition: JavaScript. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model qua
I-0312	576	body	518	1	6	0	0	no	VX167 / A-0287-044 - Vite completion-layer logo for private-edition visual acquisition: Vite. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or cur
I-0312	577	body	522	1	6	0	0	no	VX168 / A-0287-045 - Vercel completion-layer logo for private-edition visual acquisition: Vercel. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or
I-0312	578	body	524	1	6	0	0	no	VX169 / A-0287-046 - Netlify completion-layer logo for private-edition visual acquisition: Netlify. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, 
I-0312	579	body	520	1	6	0	0	no	VX171 / A-0287-048 - Redis completion-layer logo for private-edition visual acquisition: Redis. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or c
I-0312	580	body	524	1	6	0	0	no	VX173 / A-0287-050 - Elastic completion-layer logo for private-edition visual acquisition: Elastic. Categories: logo. Source/provenance: https://simpleicons.org/ Source note: source rights noted; Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, 
I-0312	581	body	5535	0	108	0	0	no	PORTFOLIO PLATE - VISUAL BOARD Agents, Coding, And Tool Use Tool use, coding benchmarks, repo loops, Claude Code, and software automation. Caption: Agents, Coding, And Tool Use. Tool use, coding benchmarks, repo loops, Claude Code, and software automation. Evidence boundary: chart/data/SVG atlas onl
I-0312	582	body	5134	0	137	0	0	no	004;CH12CL 005;CH12CL 006;CH12CL 007;CL4BEN 001; Asset source: Chapter 12 Claude model- family timeline; Creator/org: Codex. Blocked claims: Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model q
I-0312	583	body	901	0	24	0	0	no	only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence- level source support. not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or univers
I-0312	584	body	922	1	4	0	0	no	Chapter 21: Reasoning, Test-Time Compute, and the New Scaling Axis 21. Reasoning, Test-Time Compute, and the New Scaling Axis Reasoning systems shift some of the cost into the pause before an answer, making thought-like behavior a metered inference choice. F21.01 / A-0289-T004 - Figure 21.01 - 2026 
I-0312	585	body	474	1	4	0	0	no	F21.02 / A-0288-005 - Figure 21.02 - Chain-of-Thought Paper Page Chain-of-Thought Prompting page-one render anchors reasoning/test-time prompting in a primary source surface; it does not prove robust reasoning, hidden cognition, or safety. Source: PAPER-0288-005;A-0288-005;I-0291; provenance details
I-0312	586	body	497	1	4	0	0	no	F21.03 / A-0285-012 - Figure 21.03 - DeepSeek-R1 Report Page As Reasoning Surface DeepSeek-R1 report page-one render ties the reasoning score discussion to a primary report surface; it does not prove universal reasoning, safe deployment, or current rank. Source: PAPER-0285-012;A-0285-012;I-0291; pro
I-0312	587	body	1367	1	4	0	0	no	F21.04 / A-0286-T005 - Figure 21.04 - 2022 Model-Landscape Table The 2022 benchmark/model-landscape table records the instruction/RLHF- to-early-chat context as a memory aid; it is not a live rank, universal quality score, safety proof, or product adoption claim. Source: BMT-0286-005;I-0292;MCS-0286
I-0312	588	body	2463	0	2	0	0	no	Both may use the same transformer family. Both still generate next tokens. But the second system treats the moment after the prompt as a search space. The model is not merely recalling a response. It is buying time. The roots were visible before the product labels arrived. Chain-of-thought prompting
I-0312	589	body	2548	0	2	0	0	no	"explain it badly, fail the problem and explain it beautifully, or generate an explanation that is useful pedagogically without being a faithful microscope into the computation. The ambiguity changed user behavior. Early prompting advice often told users to ask the model to ""think step by step,"" as i"
I-0312	590	body	2585	0	2	0	0	no	"Google's Gemini 2.5 source captured the same industry convergence in different language, presenting Gemini 2.5 as a ""thinking"" model and connecting reasoning to improved performance and context-aware agents. [S- 0119] DeepSeek-R1 framed reasoning through reinforcement learning, self- reflection, ver"
I-0312	591	body	2462	0	2	0	0	no	That narrowing explains why reasoning progress clustered around math and code. These domains are not easy, but they are unusually cooperative with machines. They supply crisp feedback. They tolerate search. They reward decomposition. They can be wrapped in judges, tests, and symbolic tools. A model 
I-0312	592	body	2448	0	2	0	0	no	Search also changes failure style. A single-shot model may fail quickly. A search-wrapped model may fail elaborately. It can explore branches that share the same wrong premise, select the most coherent bad answer, or let the evaluator reward polish over correctness. More compute can deepen a rut. Th
I-0312	593	body	2361	0	2	0	0	no	The workshop metaphor also prevents a common mistake: attributing the whole system's success to the base model. A benchmark result may depend on prompt format, hidden reasoning budget, sampling temperature, tool access, retry policy, verifier choice, and post-processing. A user experiences one assis
I-0312	594	body	2522	0	2	0	0	no	"This turns latency into a form of governance. A company can cap reasoning budgets to control cost. It can require confirmation before expensive tool loops. It can expose a ""think harder"" control to users, or hide routing behind the interface. It can sell premium access to slower, stronger modes. Eac"
I-0312	595	body	2354	0	2	0	0	no	one crown. Reasoning models make crowns even less stable. The interesting question becomes conditional: best for which task, under which budget, with which scaffold, at which date, for which risk tolerance? DeepSeek-R1 and Kimi k1.5 made another pressure visible: distillation. If a large reasoning m
I-0312	596	body	2492	0	2	0	0	no	"resembles evaluation tasks, the line between learning and memorizing blurs. The book should leave exact contamination claims blocked unless a later pass adds dataset-level evidence, but the mechanism belongs here. The chapter also needs to refuse a seductive phrase: ""models can now reason."" The safe"
I-0312	597	body	2301	0	2	0	0	no	This is where reasoning meets trust. A model that thinks longer can be more useful. It can also be more persuasive when wrong. A longer chain can bury a false assumption. A verifier can reward a narrow formal property while missing the real-world risk. A search loop can explore many bad branches and
I-0312	598	body	574	0	3	0	0	no	"reasoning/RL/distillation lanes, block exact latency, hidden-token, price, and inference-budget comparisons until same-scope rows exist, and keep ""reasoning"" as a capability family rather than solved truth. If test-time compute becomes another scaling axis, intelligence stops being only a capability"
I-0312	599	body	929	1	6	0	0	no	Chapter 21 Visual Portfolio These visuals are placed with Chapter 21, Reasoning, Test-Time Compute, and the New Scaling Axis, so the reader sees the evidence and memory aids beside the argument they serve. VX026 / A-0078 - Chapter 21 train-time versus test-time compute axes Figure 21.1 - Reasoning A
I-0312	600	body	681	1	6	0	0	no	VX027 / A-0079 - Chapter 21 verifier/search loop Figure 21.2 - Reasoning Is A Loop, Not A Magic Thought Bubble. Prompt, candidate paths, verifier, observation/tool result, loopback, and selected answer form a system procedure. Categories: curated_chart_data_svg_visualization. Source/provenance: sour
I-0312	601	body	720	1	6	0	0	no	VX028 / A-0080 - Chapter 21 inference-contract matrix Figure 21.3 - A Reasoning Score Needs An Inference Contract. Model/date, task set, tool access, samples/retries, verifier/scoring rule, and contamination scope become caption requirements. Categories: curated_chart_data_svg_visualization. Source/
I-0312	602	body	646	1	6	0	0	no	VX029 / A-0081 - Chapter 21 reasoning-budget routing map Figure 21.4 - How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes. Categories: curated_chart_data_svg_visualization. Source/provenance: source table.tsv Source note: Origi
I-0312	603	body	4503	0	55	0	0	no	PORTFOLIO PLATE - PAPER REPORT EXCERPT Reasoning, Coding, Tool Use, And Retrieval The gallery gives the reasoning and agent chapters primary-paper handles without turning benchmark pages into universal truth. Caption: Reasoning, Coding, Tool Use, And Retrieval. The gallery gives the reasoning and ag
I-0312	604	body	91	0	24	0	0	no	without separate sentence- level support. sentence- level support. sentence- level support.
I-0312	605	body	856	1	4	0	0	no	Chapter 22: The Economics of Intelligence on Tap 22. The Economics of Intelligence on Tap The meter changes the business story: intelligence is sold through tokens, tiers, latency, cache rules, and scope caveats. The Meter Appears F22.01 / A-0286-T001 - Figure 22.01 - 2018 Model-Landscape Table The 
I-0312	606	body	2310	0	2	0	0	no	The first consumer shock of ChatGPT was that intelligence seemed to be free. A box appeared on the web. A user typed. The machine answered. The price, at least at the beginning of the public experience, was hidden behind a login screen, investor capital, cloud capacity, and the patience of a product
I-0312	607	body	2131	0	2	0	0	no	capture chain. [S-0078; S-0090] The important historical fact is not the exact amount alone. It is the change in category. A research-flavored public demo became a recurring-access product. A subscription hides complexity. The user pays a monthly amount and experiences the service as a bundle: acces
I-0312	608	body	1253	1	4	0	0	no	The API Turns Intelligence Into Units F22.02 / A-0287-026 - Figure 22.02 - OpenRouter Logo As Routing- Ecosystem Handle OpenRouter logo is used as a small private-edition ecosystem handle for routing-market texture; it does not prove traffic, pricing, reliability, model access, or market share. Sour
I-0312	609	body	2284	0	2	0	0	no	tiering, and model-specific rows. [S-0060; S-0061; S-0062; S-0072; S-0081; S-0082] The normalized tables are more valuable than any single number because they show how quickly comparability breaks. Input and output prices differ because generation is not the same as reading. Cached input can be chea
I-0312	610	body	2034	0	2	0	0	no	The existing join table is useful because it refuses false cleanliness. It joins a clean historical LMArena slice to normalized pricing rows and then marks which rows can be candidates, which are blocked, and why. [S-0080; data/price_quality_join_audit_i0036.tsv] xAI, Google, Anthropic, and Mistral 
I-0312	611	body	1409	1	4	0	0	no	Inference Rent F22.03 / A-0286-T002 - Figure 22.03 - 2019 Model-Landscape Table The 2019 benchmark/model-landscape table gives the sales-route discussion a GPT-2-era context panel; it is not a live rank, universal quality score, price-quality frontier, or adoption claim. Source: BMT-0286-002;I-0292;
I-0312	612	body	2264	0	2	0	0	no	bargain was not only a strategic partnership but an inference-capacity story. Azure capacity, OpenAI models, product surfaces, and enterprise controls formed a loop. [C-0136; C-0141] Inference rent is the ongoing charge for making intelligence feel instant. It is paid by the provider before it is ch
I-0312	613	body	1726	0	2	0	0	no	it for, how much value they create, or whether the provider's cost to serve them is attractive. Chapter 8 carries the same blocker for Microsoft 365 Copilot, Azure OpenAI, and enterprise surfaces. Product availability is not customer ROI. [CH8MS-009; CH8MS-010; CH8MS-011; CH8MS-012] Enterprise econo
I-0312	614	body	1182	1	4	0	0	no	The Subsidy Question F22.04 / A-0286-T003 - Figure 22.04 - 2020 Model-Landscape Table The 2020 benchmark/model-landscape table supplies GPT-3-era context for blocked economics claims; it is not a live rank, universal quality score, price-quality frontier, or adoption claim. Source: BMT-0286-003;I-02
I-0312	615	body	2217	0	2	0	0	no	cannot be inferred from price pages. The ledgers repeatedly block revenue, margin, workload-volume, and customer-ROI claims. [C-0136; C-0141; C- 0142] What can be said safely is structural. LLM providers faced high fixed costs for research, training, infrastructure commitments, and talent; high vari
I-0312	616	body	2444	0	2	0	0	no	is not sold as one block. It is scheduled. [S-0060; S-0061; S-0081; S-0082] A support bot may need a cheap fast model for triage and a stronger model for escalation. A coding product may need a planner, an editor, a test runner, and a reviewer. A research assistant may need a long-context pass follo
I-0312	617	body	2148	0	2	0	0	no	humans in the loop where failure is costly. The winner may not be the lab with the single best model; it may be the company with the best model portfolio and the best taste about when to use each part. Intelligence as a Layer The deeper economic shift was not that one company found a perfect price. 
I-0312	618	body	915	0	3	0	0	no	The next chapter turns from money to trust. That sequence matters. A model can be cheap and fast and still be unusable if it lies, leaks, flatters, misroutes, or cannot be audited. The economics of intelligence on tap are inseparable from the question of whether anyone should trust what comes out of
I-0312	619	body	786	1	6	0	0	no	Chapter 22 Visual Portfolio These visuals are placed with Chapter 22, The Economics of Intelligence on Tap, so the reader sees the evidence and memory aids beside the argument they serve. VX030 / A-0082 - Chapter 22 token meter Figure 22.1 - The Meter Is Visible Before The Margin Is Knowable. Input,
I-0312	620	body	611	1	6	0	0	no	VX031 / A-0083 - Chapter 22 routing/caching/batching levers Figure 22.2 - Routing, Caching, Batching, Distillation. Visible economic levers can shape serving cost and user-visible pricing. Categories: curated_chart_data_svg_visualization. Source/provenance: source table.tsv Source note: Original lig
I-0312	621	body	633	1	6	0	0	no	VX032 / A-0084 - Chapter 22 subscription/API/bundle map Figure 22.3 - Intelligence Is Sold Through More Than One Door. Subscription, API meter, and enterprise/cloud bundles are separate routes to market. Categories: curated_chart_data_svg_visualization. Source/provenance: source table.tsv Source not
I-0312	622	body	756	1	6	0	0	no	VX033 / A-0085 - Chapter 22 margin and ROI blocker grid Figure 22.4 - The Tempting Economics Claims Are Not The Sourced Ones. Visible evidence classes are mapped to blocked revenue, margin, utilization, ROI, and price-quality claims. Categories: curated_chart_data_svg_visualization. Source/provenanc
I-0312	623	body	929	1	4	0	0	no	Chapter 23: Failure Modes, Truth, and Trust 23. Failure Modes, Truth, and Trust Trust is the price of useful fluency, because an answer that sounds finished can still be unsupported, poisoned, or wrong. F23.01 / A-0074 - Figure 23.1 - Failure Modes Are Different Claims. Hallucination/truth, sycophan
I-0312	624	body	652	1	4	0	0	no	F23.02 / A-0075 - Figure 23.2 - Trust Is A Stack. Evidence selection, evidence use, authority, evaluation, permission/action, and audit memory form layered controls. Figure 23.2 - Trust Is A Stack. Evidence selection, evidence use, authority, evaluation, permission/action, and audit memory form laye
I-0312	625	body	669	1	4	0	0	no	F23.03 / A-0076 - Figure 23.3 - Every Evaluation Casts A Shadow. TruthfulQA, Arena preference, SWE-bench, and LiveCodeBench each illuminate a scoped slice and leave blind spots. Figure 23.3 - Every Evaluation Casts A Shadow. TruthfulQA, Arena preference, SWE-bench, and LiveCodeBench each illuminate 
