pass_id	figure_id	chapter	chapter_anchor	selected_rank	asset_id	asset_type	figure_title	caption	alt_text	source_note	source_ids	rights_status	rights_stage	publication_decision	manifest_status	source_file	source_file_exists	source_sha256	render_embed_file	render_embed_file_exists	render_embed_sha256	i0257_render_status	fallback_action	claim_boundary	proof_gate	fail_closed_status
I-0258	F18.01	CH18	ch18-fig01	070	A-0060	svg_diagram	RAG Evidence Conveyor	Figure 18.1 - RAG Evidence Conveyor. Retrieval, ranking, context packing, generation, citation, and audit gates with failure labels.	F18.01: RAG Evidence Conveyor. Shows RAG evidence conveyor. Source and blocker notes remain required at placement.	Source IDs: S-0038; Asset source: Generated Chapter 18 RAG evidence conveyor; Anchor: S-0038; Creator/org: Codex	S-0038	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter18-rag-evidence-conveyor.svg	yes	df7878a84a6321df824d0a3f0011b6889380c07b337d67515912db7d32cc96a0	rendered\full_book_i0257\embedded_rasters\F18-01_chapter18-rag-evidence-conveyor.png	yes	ddeba3e482d74d9bff79ba5703ce0fae297c70ef338a2c95efa5d36513e5ca8d	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F18.02	CH18	ch18-fig02	071	A-0061	svg_diagram	Function-Call Boundary	Figure 18.2 - Function-Call Boundary. The model proposes typed calls; application validation, permissions, execution, and logging decide what happens.	F18.02: Function-Call Boundary. Shows function-call boundary. Source and blocker notes remain required at placement.	Source IDs: S-0044;S-0134; Asset source: Generated Chapter 18 function-call boundary; Anchor: S-0134;S-0044; Creator/org: Codex	S-0044;S-0134	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter18-function-call-boundary.svg	yes	71c3d56c2eb407f91b20269ab89c4924bfbd15a1d1fb9c086871280f10f34411	rendered\full_book_i0257\embedded_rasters\F18-02_chapter18-function-call-boundary.png	yes	61f82ce571fb003b4f138d5964720137dfd557fec0ea4110eac1b2515930c1d3	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F18.03	CH18	ch18-fig03	072	A-0062	svg_diagram	Agent Loop as Harness	Figure 18.3 - Agent Loop as Harness. Plan, act, observe, gate, context, and review form a bounded system loop.	F18.03: Agent Loop as Harness. Shows agent loop as harness. Source and blocker notes remain required at placement.	Source IDs: S-0055;S-0109;S-0135;S-0136; Asset source: Generated Chapter 18 agent-loop harness; Anchor: S-0135;S-0136;S-0055;S-0109; Creator/org: Codex	S-0055;S-0109;S-0135;S-0136	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter18-agent-loop-harness.svg	yes	d449f908e1a0c9bc1d47c37078c1ce8b71b8a7071876da687297f93455bc1709	rendered\full_book_i0257\embedded_rasters\F18-03_chapter18-agent-loop-harness.png	yes	a927a847a8f44fb2474a991115fe44ac427840b54c31c6275304bc34156f0767	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F18.04	CH18	ch18-fig04	073	A-0063	svg_diagram	Prompt Injection Boundary	Figure 18.4 - Prompt Injection Boundary. Untrusted retrieved content tries to cross from data into instruction before a tool action.	F18.04: Prompt Injection Boundary. Shows prompt-injection boundary. Source and blocker notes remain required at placement.	Source IDs: S-0137; Asset source: Generated Chapter 18 prompt-injection boundary; Anchor: S-0137; Creator/org: Codex	S-0137	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter18-prompt-injection-boundary.svg	yes	53d9a3725ca3f8d96b10e8d9131ad576aaea76d4bb219e9ab861667388febf6d	rendered\full_book_i0257\embedded_rasters\F18-04_chapter18-prompt-injection-boundary.png	yes	b423427594c0b1d59370d0a7257384643931be910bba11a67288a28ed71afe9f	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F18.05	CH18	ch18-fig05	074	A-0124	screenshot_slot	ChatGPT Tool Surface	Figure 12/18.x - ChatGPT Tool Surface. Private-use screenshot slot for plugins, GPTs, or tool-access product packaging.	F18.05: ChatGPT Tool Surface. Shows ChatGPT tools/GPTs surface. Source and blocker notes remain required at placement.	Source IDs: S-0044;S-0045;S-0046; Asset source: ChatGPT plugins/GPTs/tools source surface; Anchor: S-0044;S-0045;S-0046; Creator/org: OpenAI	S-0044;S-0045;S-0046	private_capture_needed	screenshot_capture_and_use_review_required	permission-needed	acquisition_ready	assets/private_use_screenshots/i0180/A-0124_chatgpt_tools_gpts_product_surface.png	no			no		not_embedded_in_i0257_pdf	Capture official source surface with date/provenance, then choose fair-use/local-only/permission path; if unresolved, replace with a self-made facsimile or source-card redraw.	Product screenshots may show interface/source texture only; they do not prove current UI, endorsement, adoption, revenue, productivity, safety, or market impact.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F19.01	CH19	ch19-fig01	075	A-0090	svg_diagram	Code Was The Second Native Language	Figure 19.1 - Code Was The Second Native Language. Natural-language intent, syntax, execution feedback, and repository context are shown as a supervised ladder.	F19.01: Code Was The Second Native Language. Shows code as language. Source and blocker notes remain required at placement.	Source IDs: S-0035;S-0052;S-0054;S-0070;S-0132; Asset source: Generated Chapter 19 code-as-language ladder; Anchor: S-0052;S-0054;S-0070;S-0132;S-0035; Creator/org: Codex	S-0035;S-0052;S-0054;S-0070;S-0132	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter19-code-as-language-ladder.svg	yes	0735a8229bc63bef36ce839d094094b386e50c816638003c77cffb13e0381614	rendered\full_book_i0257\embedded_rasters\F19-01_chapter19-code-as-language-ladder.png	yes	56ac8f64e8a7036654f3082718ab8157ba5f4105e05a8c4ad98fae2d6f31bf1d	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F19.02	CH19	ch19-fig02	076	A-0091	svg_diagram	The Assistant Entered At The Cursor	Figure 19.2 - The Assistant Entered At The Cursor. Copilot-style assistance is mapped through editor context, suggestion, human review, tests, and repository integration.	F19.02: The Assistant Entered At The Cursor. Shows assistant at cursor. Source and blocker notes remain required at placement.	Source IDs: S-0070;S-0132; Asset source: Generated Chapter 19 editor-to-repository workflow; Anchor: S-0070;S-0132; Creator/org: Codex	S-0070;S-0132	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter19-editor-to-repository-workflow.svg	yes	d61600247a83982240f9cbbc8152aa4aa07b1a90528cbb642118fb0128fea0b3	rendered\full_book_i0257\embedded_rasters\F19-02_chapter19-editor-to-repository-workflow.png	yes	7192c6decc569bc9c4830740eb2d655bab491a06a022a8d3fc19ee9053f7611d	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F19.03	CH19	ch19-fig03	077	A-0092	svg_diagram	Coding Scores Need A Harness Story	Figure 19.3 - Coding Scores Need A Harness Story. HumanEval-style functions, AlphaCode contest systems, SWE-bench repository repair, and LiveCodeBench contamination-aware tasks are separated before comparison.	F19.03: Coding Scores Need A Harness Story. Shows coding score harness. Source and blocker notes remain required at placement.	Source IDs: S-0035;S-0037;S-0052;S-0053;S-0054; Asset source: Generated Chapter 19 coding benchmark ladder; Anchor: S-0052;S-0054;S-0053;S-0035;S-0037;C-0013; Creator/org: Codex	S-0035;S-0037;S-0052;S-0053;S-0054	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter19-benchmark-ladder.svg	yes	5c0492af7da698c1aee7bf4b23055480108ebabb567e6716f19682df62bdff33	rendered\full_book_i0257\embedded_rasters\F19-03_chapter19-benchmark-ladder.png	yes	36051186ae1171afdc8a38ce7a2e0828687c37aa84ee0ac4992685cbb4a29bed	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F19.04	CH19	ch19-fig04	078	A-0093	svg_diagram	The Repository Became The Prompt	Figure 19.4 - The Repository Became The Prompt. Files, docs, issues, errors, tests, and instructions feed a coding model while review and responsibility remain external gates.	F19.04: The Repository Became The Prompt. Shows repository as prompt. Source and blocker notes remain required at placement.	Source IDs: S-0035;S-0037;S-0053; Asset source: Generated Chapter 19 repository-as-prompt schematic; Anchor: S-0035;S-0037;S-0053;manuscript/20-claude-code-industrialized-pair-programming.md; Creator/org: Codex	S-0035;S-0037;S-0053	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter19-repository-as-prompt.svg	yes	2f95044fae7f4a734403747074eaa5a5bf8c507870d4b6b50b60717fecaac4a5	rendered\full_book_i0257\embedded_rasters\F19-04_chapter19-repository-as-prompt.png	yes	1e101f3c612979622fd6fa1e8d7ca3cd4ab673603af65b305e51ca58a0861c05	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F19.05	CH19	ch19-fig05	079	A-0127	screenshot_slot	GitHub Copilot Coding Surface	Figure 19.x - GitHub Copilot Coding Surface. Private-use screenshot slot for AI assistance inside developer workflow.	F19.05: GitHub Copilot Coding Surface. Shows GitHub Copilot surface. Source and blocker notes remain required at placement.	Source IDs: S-0070; Asset source: GitHub Copilot product source surface; Anchor: S-0070; Creator/org: GitHub	S-0070	private_capture_needed	screenshot_capture_and_use_review_required	permission-needed	acquisition_ready	assets/private_use_screenshots/i0180/A-0127_github_copilot_product_surface.png	no			no		not_embedded_in_i0257_pdf	Capture official source surface with date/provenance, then choose fair-use/local-only/permission path; if unresolved, replace with a self-made facsimile or source-card redraw.	Product screenshots may show interface/source texture only; they do not prove current UI, endorsement, adoption, revenue, productivity, safety, or market impact.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F20.01	CH20	ch20-fig01	080	A-0032	svg_diagram	Coding Agent Harness Loop	Figure 20.1 - Coding Agent Harness Loop. A model score or workflow result is produced by an issue, repository context, scaffold, tools, tests, retries, and review.	F20.01: Coding Agent Harness Loop. Shows coding-agent harness loop. Source and blocker notes remain required at placement.	Source IDs: S-0022;S-0035;S-0037;S-0050; Asset source: Generated Chapter 20 coding-agent harness loop; Anchor: S-0035;S-0037;S-0022;S-0050;C-0013; Creator/org: Codex	S-0022;S-0035;S-0037;S-0050	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter20-coding-agent-harness-loop.svg	yes	1b6502d470c19f35857b846ee41bc82f5816d2ebdc2bda95b822bf82c9e4c88f	rendered\full_book_i0257\embedded_rasters\F20-01_chapter20-coding-agent-harness-loop.png	yes	0429e25c8ac7995cd0ce8ba04eec46985a6fd1013b1afdbbbf15a1e7ed9858b4	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F20.02	CH20	ch20-fig02	081	A-0033	svg_diagram	Coding Benchmark Caveat Matrix	Figure 20.2 - Coding Benchmark Caveat Matrix. SWE-bench, LiveCodeBench, terminal tasks, and product metrics each license different claims.	F20.02: Coding Benchmark Caveat Matrix. Shows coding benchmark caveat matrix. Source and blocker notes remain required at placement.	Source IDs: S-0007;S-0035;S-0037; Asset source: Generated Chapter 20 coding benchmark caveat matrix; Anchor: S-0035;S-0037;S-0007;C-0013; Creator/org: Codex	S-0007;S-0035;S-0037	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter20-benchmark-caveat-matrix.svg	yes	1237ddb3c015861862fed4810bccb337431726e9887083d99d97495ff9ebe1f7	rendered\full_book_i0257\embedded_rasters\F20-02_chapter20-benchmark-caveat-matrix.png	yes	9b0f3f8adfe4c309f16673774c86e00004729f63fc0e77855fc5b6b391672e46	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F20.03	CH20	ch20-fig03	082	A-0034	svg_diagram	Tool-Call Lifecycle	Figure 20.3 - Tool-Call Lifecycle. A coding agent proposes an action, crosses a permission boundary, executes a tool, observes output, retries, and returns a diff for review.	F20.03: Tool-Call Lifecycle. Shows tool-call lifecycle. Source and blocker notes remain required at placement.	Source IDs: S-0022;S-0050; Asset source: Generated Chapter 20 tool-call lifecycle; Anchor: S-0022;S-0050;CH20AGENT-003;CH20AGENT-005; Creator/org: Codex	S-0022;S-0050	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter20-tool-call-lifecycle.svg	yes	5f733eff6191af8afbd3e6a06576dc6ed4a2211916c14073888aec66e28b5a3b	rendered\full_book_i0257\embedded_rasters\F20-03_chapter20-tool-call-lifecycle.png	yes	6a919ad3162653112d37b4d6ed5e59c567f2efad6a64e153b0853d7f32691f69	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F20.04	CH20	ch20-fig04	083	A-0035	svg_diagram	Productivity Claim Blocker Map	Figure 20.4 - Productivity Claim Blocker Map. Workflow claims are allowed now; productivity, adoption, revenue, replacement, and enterprise-outcome claims need stronger evidence.	F20.04: Productivity Claim Blocker Map. Shows productivity blocker map. Source and blocker notes remain required at placement.	Source IDs: S-0022;S-0035;S-0037;S-0050; Asset source: Generated Chapter 20 productivity claim blocker map; Anchor: S-0022;S-0035;S-0037;S-0050;C-0013; Creator/org: Codex	S-0022;S-0035;S-0037;S-0050	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter20-productivity-blocker-map.svg	yes	ccbf4ef05570050d5f8e6363bc840934131c34d348826a97735cb43b77e0409f	rendered\full_book_i0257\embedded_rasters\F20-04_chapter20-productivity-blocker-map.png	yes	953a991833d938cab44be088e616188df4dfe2c3a2f4e4cf62439ba311c61605	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F20.05	CH20	ch20-fig05	084	A-0131	screenshot_slot	Claude Code Surface	Figure 20.x - Claude Code Surface. Private-use screenshot slot for a coding-agent workflow surface.	F20.05: Claude Code Surface. Shows Claude Code surface. Source and blocker notes remain required at placement.	Source IDs: S-0048;S-0049;S-0050;S-0051; Asset source: Claude Code product/docs source surface; Anchor: S-0048;S-0049;S-0050;S-0051; Creator/org: Anthropic	S-0048;S-0049;S-0050;S-0051	private_capture_needed	screenshot_capture_and_use_review_required	permission-needed	acquisition_ready	assets/private_use_screenshots/i0180/A-0131_claude_code_product_surface.png	no			no		not_embedded_in_i0257_pdf	Capture official source surface with date/provenance, then choose fair-use/local-only/permission path; if unresolved, replace with a self-made facsimile or source-card redraw.	Product screenshots may show interface/source texture only; they do not prove current UI, endorsement, adoption, revenue, productivity, safety, or market impact.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F21.01	CH21	ch21-fig01	085	A-0078	svg_diagram	Reasoning Adds A New Compute Axis	Figure 21.1 - Reasoning Adds A New Compute Axis. Training compute, post-training, and test-time compute are shown as separate schematic axes.	F21.01: Reasoning Adds A New Compute Axis. Shows reasoning compute axis. Source and blocker notes remain required at placement.	Source IDs: S-0168;S-0169;S-0170;S-0171;S-0172;S-0173; Asset source: Generated Chapter 21 train-time versus test-time compute axes; Anchor: S-0168;S-0169;S-0170;S-0171;S-0172;S-0173; Creator/org: Codex	S-0168;S-0169;S-0170;S-0171;S-0172;S-0173	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter21-train-vs-test-time-compute.svg	yes	7b4f65f0136022acc3d7f88e1b92a6c63d461d5cb9425719ae18da02c83a8534	rendered\full_book_i0257\embedded_rasters\F21-01_chapter21-train-vs-test-time-compute.png	yes	3bbba8d277aa336b8f302a88c80e4853a3b0a61448a6556373f30bdd9da980da	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F21.02	CH21	ch21-fig02	086	A-0079	svg_diagram	Reasoning Is A Loop, Not A Magic Thought Bubble	Figure 21.2 - Reasoning Is A Loop, Not A Magic Thought Bubble. Prompt, candidate paths, verifier, observation/tool result, loopback, and selected answer form a system procedure.	F21.02: Reasoning Is A Loop, Not A Magic Thought Bubble. Shows reasoning loop. Source and blocker notes remain required at placement.	Source IDs: S-0135;S-0170;S-0171;S-0172;S-0173; Asset source: Generated Chapter 21 verifier/search loop; Anchor: S-0170;S-0171;S-0172;S-0173;S-0135; Creator/org: Codex	S-0135;S-0170;S-0171;S-0172;S-0173	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter21-verifier-search-loop.svg	yes	5108662336c04782dde45c4bc8b4e1627950bc07d582641ecfecfb1dd2008327	rendered\full_book_i0257\embedded_rasters\F21-02_chapter21-verifier-search-loop.png	yes	4b756ec8e8ef04a0f1c6b525f0a0f89b42e2614142d475de1bd20ead761e43ae	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F21.03	CH21	ch21-fig03	087	A-0080	svg_diagram	A Reasoning Score Needs An Inference Contract	Figure 21.3 - A Reasoning Score Needs An Inference Contract. Model/date, task set, tool access, samples/retries, verifier/scoring rule, and contamination scope become caption requirements.	F21.03: A Reasoning Score Needs An Inference Contract. Shows inference contract. Source and blocker notes remain required at placement.	Source IDs: S-0035;S-0036;S-0037; Asset source: Generated Chapter 21 inference-contract matrix; Anchor: C-0121;C-0130;S-0035;S-0036;S-0037; Creator/org: Codex	S-0035;S-0036;S-0037	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter21-inference-contract-matrix.svg	yes	ee54ad78580c832126612f6a7be8cecee22811600971e71e59c4d9dc664b0e6f	rendered\full_book_i0257\embedded_rasters\F21-03_chapter21-inference-contract-matrix.png	yes	0b09f0757c93d91962efc821d25ff35236647ba6689273b101d355909d7d157b	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F21.04	CH21	ch21-fig04	088	A-0081	svg_diagram	How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes.	Figure 21.4 - How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes.	F21.04: How Much Thinking Is This Worth? Fast path, think path, tool path, and human escalation/refusal are schematic routing lanes.. Shows thinking cost tradeoff. Source and blocker notes remain required at placement.	Source IDs: S-0029;S-0031;S-0119;S-0135;S-0168;S-0169; Asset source: Generated Chapter 21 reasoning-budget routing map; Anchor: S-0168;S-0169;S-0119;S-0029;S-0031;S-0135; Creator/org: Codex	S-0029;S-0031;S-0119;S-0135;S-0168;S-0169	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter21-reasoning-budget-routing-map.svg	yes	3b76e66f4a2de0c2b1d6d5855c5be9c25f68a891bd4cce58e1fc41c3721ff5af	rendered\full_book_i0257\embedded_rasters\F21-04_chapter21-reasoning-budget-routing-map.png	yes	f4b6727aa2761e802331b1674633b8a521295bcc4689d14a623942b70cf234ed	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F22.01	CH22	ch22-fig01	089	A-0082	svg_diagram	The Meter Is Visible Before The Margin Is Knowable	Figure 22.1 - The Meter Is Visible Before The Margin Is Knowable. Input, cached-input, and output token lanes show the unit of sale.	F22.01: The Meter Is Visible Before The Margin Is Knowable. Shows visible meter. Source and blocker notes remain required at placement.	Source IDs: S-0060;S-0061;S-0062;S-0072;S-0081;S-0082; Asset source: Generated Chapter 22 token meter; Anchor: S-0060;S-0061;S-0062;S-0072;S-0081;S-0082;data/provider_pricing_rows_i0026.tsv;data/openai_pricing_rows_i0021.tsv;data/mistral_pricing_rows_i0031.tsv; Creator/org: Codex	S-0060;S-0061;S-0062;S-0072;S-0081;S-0082	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter22-token-meter.svg	yes	05793751308d73d8d4f19b91ec3278000419cc142637ea630dd26c090880f5bf	rendered\full_book_i0257\embedded_rasters\F22-01_chapter22-token-meter.png	yes	3133ee2f922da08bae2b30829820e199e2be02b0e7b8f9ac9af659c7cb675d85	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F22.02	CH22	ch22-fig02	090	A-0083	svg_diagram	Routing, Caching, Batching, Distillation	Figure 22.2 - Routing, Caching, Batching, Distillation. Visible economic levers can shape serving cost and user-visible pricing.	F22.02: Routing, Caching, Batching, Distillation. Shows routing/caching/batching/distillation. Source and blocker notes remain required at placement.	Source IDs: data/provider_pricing_rows_i0026.tsv;data/mistral_pricing_rows_i0031.tsv;C-0046; Asset source: Generated Chapter 22 routing/caching/batching levers; Anchor: data/provider_pricing_rows_i0026.tsv;data/mistral_pricing_rows_i0031.tsv;C-0046; Creator/org: Codex	data/provider_pricing_rows_i0026.tsv;data/mistral_pricing_rows_i0031.tsv;C-0046	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter22-routing-caching-batching-levers.svg	yes	ec17685c7c56daa0df8ebcbf9b0b9f97cb7be59dad036f616c771fc85ff3b45c	rendered\full_book_i0257\embedded_rasters\F22-02_chapter22-routing-caching-batching-levers.png	yes	b46984c35ee1b42c043a3e070f34d23ee3c967aabdc3c5aef41a77ab61037b02	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F22.03	CH22	ch22-fig03	091	A-0084	svg_diagram	Intelligence Is Sold Through More Than One Door	Figure 22.3 - Intelligence Is Sold Through More Than One Door. Subscription, API meter, and enterprise/cloud bundles are separate routes to market.	F22.03: Intelligence Is Sold Through More Than One Door. Shows business models. Source and blocker notes remain required at placement.	Source IDs: S-0069;S-0078;S-0090;S-0103; Asset source: Generated Chapter 22 subscription/API/bundle map; Anchor: S-0078;S-0090;S-0069;S-0103;C-0136;C-0141; Creator/org: Codex	S-0069;S-0078;S-0090;S-0103	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter22-subscription-api-bundle-map.svg	yes	292dd61f6c654cea54fab5d4737abb5e3668b4e03ec2bb79f2ce6c6941244e3d	rendered\full_book_i0257\embedded_rasters\F22-03_chapter22-subscription-api-bundle-map.png	yes	966b03ae4b98a504e869d449dbb1437bbaf79e5a662fcc227d52e59a7e162510	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F22.04	CH22	ch22-fig04	092	A-0085	svg_diagram	The Tempting Economics Claims Are Not The Sourced Ones	Figure 22.4 - The Tempting Economics Claims Are Not The Sourced Ones. Visible evidence classes are mapped to blocked revenue, margin, utilization, ROI, and price-quality claims.	F22.04: The Tempting Economics Claims Are Not The Sourced Ones. Shows economics claim blockers. Source and blocker notes remain required at placement.	Source IDs: C-0046;C-0136;C-0141;data/price_quality_join_audit_i0036.tsv; Asset source: Generated Chapter 22 margin and ROI blocker grid; Anchor: C-0046;C-0136;C-0141;data/price_quality_join_audit_i0036.tsv; Creator/org: Codex	C-0046;C-0136;C-0141;data/price_quality_join_audit_i0036.tsv	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter22-margin-roi-blocker-grid.svg	yes	3ca6f93e1c06089f6b050a56c8a9903adfc45e5c62e6f04860b5905d09050dd2	rendered\full_book_i0257\embedded_rasters\F22-04_chapter22-margin-roi-blocker-grid.png	yes	afe3af4140ced0210cc043172bd876377c78594a188e31260201870fd92536ed	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
